holeCards,commCards,Key,Value
"['D2', 'D7']","['DK', 'S2', 'DA']",2000_72_4100_AK722,0.699
"['D2', 'D7']","['DK', 'S2', 'D4']",2000_72_4100_K7422,0.691
"['D2', 'D7']","['DK', 'S2', 'SQ']",2000_72_3200_KQ722,0.574
"['D2', 'D7']","['DK', 'S2', 'ST']",2000_72_3200_KT722,0.532
"['D2', 'D7']","['DK', 'S2', 'SK']",2000_72_3200_KK722,0.59
"['D2', 'D7']","['DK', 'S2', 'D8']",2000_72_4100_K8722,0.723
"['D2', 'D7']","['DK', 'S2', 'D9']",2000_72_4100_K9722,0.707
"['D2', 'D7']","['DK', 'S2', 'D6']",2000_72_4100_K7622,0.699
"['D2', 'D7']","['DK', 'S2', 'SA']",2000_72_3200_AK722,0.54
"['D2', 'D7']","['DK', 'S2', 'D5']",2000_72_4100_K7522,0.691
"['D2', 'D7']","['DK', 'S2', 'D3']",2000_72_4100_K7322,0.681
"['D2', 'D7']","['DK', 'HQ', 'S7']",2000_72_3110_KQ772,0.619
"['D2', 'D7']","['DK', 'HQ', 'S6']",2000_72_3110_KQ762,0.23
"['D2', 'D7']","['DK', 'HQ', 'S5']",2000_72_3110_KQ752,0.216
"['D2', 'D7']","['DK', 'HQ', 'S4']",2000_72_3110_KQ742,0.231
"['D2', 'D7']","['DK', 'HQ', 'HK']",2000_72_3200_KKQ72,0.259
"['D2', 'D7']","['DK', 'HQ', 'DT']",2000_72_4100_KQT72,0.501
"['D2', 'D7']","['DK', 'HQ', 'HA']",2000_72_3200_AKQ72,0.231
"['D2', 'D7']","['DK', 'HQ', 'DQ']",2000_72_4100_KQQ72,0.482
"['D2', 'D7']","['DK', 'HQ', 'H5']",2000_72_3200_KQ752,0.187
"['D2', 'D7']","['DK', 'HQ', 'CK']",2000_72_3110_KKQ72,0.274
"['D2', 'D7']","['DK', 'HQ', 'CA']",2000_72_3110_AKQ72,0.253
"['D2', 'D7']","['DK', 'HQ', 'HT']",2000_72_3200_KQT72,0.196
"['D2', 'D7']","['DK', 'HQ', 'CQ']",2000_72_3110_KQQ72,0.272
"['D2', 'D7']","['DK', 'HQ', 'DA']",2000_72_4100_AKQ72,0.475
"['D2', 'D7']","['DK', 'HQ', 'D4']",2000_72_4100_KQ742,0.461
"['D2', 'D7']","['DK', 'HQ', 'CT']",2000_72_3110_KQT72,0.238
"['D2', 'D7']","['DK', 'HQ', 'H6']",2000_72_3200_KQ762,0.206
"['D2', 'D7']","['DK', 'HQ', 'H7']",2000_72_3200_KQ772,0.599
"['D2', 'D7']","['DK', 'HQ', 'H4']",2000_72_3200_KQ742,0.234
"['D2', 'D7']","['DK', 'HQ', 'D6']",2000_72_4100_KQ762,0.497
"['D2', 'D7']","['DK', 'HQ', 'D5']",2000_72_4100_KQ752,0.479
"['D2', 'D7']","['DK', 'S7', 'S6']",2000_72_3200_K7762,0.627
"['D2', 'D7']","['DK', 'S7', 'S5']",2000_72_3200_K7752,0.62
"['D2', 'D7']","['DK', 'S7', 'S4']",2000_72_3200_K7742,0.63
"['D2', 'D7']","['DK', 'S7', 'HK']",2000_72_3110_KK772,0.691
"['D2', 'D7']","['DK', 'S7', 'DT']",2000_72_4100_KT772,0.714
"['D2', 'D7']","['DK', 'S7', 'HA']",2000_72_3110_AK772,0.617
"['D2', 'D7']","['DK', 'S7', 'DQ']",2000_72_4100_KQ772,0.77
"['D2', 'D7']","['DK', 'S7', 'H5']",2000_72_3110_K7752,0.684
"['D2', 'D7']","['DK', 'S7', 'C7']",2000_72_3110_K7772,0.917
"['D2', 'D7']","['DK', 'S7', 'C6']",2000_72_3110_K7762,0.648
"['D2', 'D7']","['DK', 'S7', 'C4']",2000_72_3110_K7742,0.663
"['D2', 'D7']","['DK', 'S7', 'HT']",2000_72_3110_KT772,0.601
"['D2', 'D7']","['DK', 'S7', 'DA']",2000_72_4100_AK772,0.74
"['D2', 'D7']","['DK', 'S7', 'D4']",2000_72_4100_K7742,0.797
"['D2', 'D7']","['DK', 'S7', 'ST']",2000_72_3200_KT772,0.592
"['D2', 'D7']","['DK', 'S7', 'SK']",2000_72_3200_KK772,0.652
"['D2', 'D7']","['DK', 'S7', 'D8']",2000_72_4100_K8772,0.715
"['D2', 'D7']","['DK', 'S7', 'D9']",2000_72_4100_K9772,0.722
"['D2', 'D7']","['DK', 'S7', 'D6']",2000_72_4100_K7762,0.747
"['D2', 'D7']","['DK', 'S7', 'SA']",2000_72_3200_AK772,0.608
"['D2', 'D7']","['DK', 'S7', 'D5']",2000_72_4100_K7752,0.78
"['D2', 'D7']","['DK', 'S7', 'D3']",2000_72_4100_K7732,0.764
"['D2', 'D7']","['DK', 'S6', 'S5']",2000_72_3200_K7652,0.204
"['D2', 'D7']","['DK', 'S6', 'S4']",2000_72_3200_K7642,0.239
"['D2', 'D7']","['DK', 'S6', 'HK']",2000_72_3110_KK762,0.234
"['D2', 'D7']","['DK', 'S6', 'DT']",2000_72_4100_KT762,0.465
"['D2', 'D7']","['DK', 'S6', 'HA']",2000_72_3110_AK762,0.234
"['D2', 'D7']","['DK', 'S6', 'H5']",2000_72_3110_K7652,0.202
"['D2', 'D7']","['DK', 'S6', 'C6']",2000_72_3110_K7662,0.232
"['D2', 'D7']","['DK', 'S6', 'C4']",2000_72_3110_K7642,0.218
"['D2', 'D7']","['DK', 'S6', 'HT']",2000_72_3110_KT762,0.21
"['D2', 'D7']","['DK', 'S6', 'DA']",2000_72_4100_AK762,0.461
"['D2', 'D7']","['DK', 'S6', 'D4']",2000_72_4100_K7642,0.447
"['D2', 'D7']","['DK', 'S6', 'ST']",2000_72_3200_KT762,0.196
"['D2', 'D7']","['DK', 'S6', 'SK']",2000_72_3200_KK762,0.223
"['D2', 'D7']","['DK', 'S6', 'D6']",2000_72_4100_K7662,0.483
"['D2', 'D7']","['DK', 'S6', 'SA']",2000_72_3200_AK762,0.21
"['D2', 'D7']","['DK', 'S6', 'D5']",2000_72_4100_K7652,0.449
"['D2', 'D7']","['DK', 'S5', 'S4']",2000_72_3200_K7542,0.222
"['D2', 'D7']","['DK', 'S5', 'HK']",2000_72_3110_KK752,0.242
