holeCards,commCards,Key,Value
"['D3', 'DJ']","['S9', 'DQ', 'SA']",2000_J3_3200_AQJ93,0.42
"['D3', 'DJ']","['S9', 'DQ', 'D5']",2000_J3_4100_QJ953,0.553
"['D3', 'DJ']","['S9', 'DQ', 'D2']",2000_J3_4100_QJ932,0.579
"['D3', 'DJ']","['S9', 'C9', 'H5']",2000_J3_2111_J9953,0.327
"['D3', 'DJ']","['S9', 'C9', 'HT']",2000_J3_2111_JT993,0.373
"['D3', 'DJ']","['S9', 'C9', 'D4']",2000_J3_3110_J9943,0.384
"['D3', 'DJ']","['S9', 'C9', 'CT']",2000_J3_2210_JT993,0.373
"['D3', 'DJ']","['S9', 'C9', 'H8']",2000_J3_2111_J9983,0.356
"['D3', 'DJ']","['S9', 'C9', 'H9']",2000_J3_2111_J9993,0.415
"['D3', 'DJ']","['S9', 'C9', 'H2']",2000_J3_2111_J9932,0.358
"['D3', 'DJ']","['S9', 'C9', 'H3']",2000_J3_2111_J9933,0.634
"['D3', 'DJ']","['S9', 'C9', 'H6']",2000_J3_2111_J9963,0.325
"['D3', 'DJ']","['S9', 'C9', 'H7']",2000_J3_2111_J9973,0.34
"['D3', 'DJ']","['S9', 'C9', 'H4']",2000_J3_2111_J9943,0.351
"['D3', 'DJ']","['S9', 'C9', 'D8']",2000_J3_3110_J9983,0.407
"['D3', 'DJ']","['S9', 'C9', 'D9']",2000_J3_3110_J9993,0.435
"['D3', 'DJ']","['S9', 'C9', 'D6']",2000_J3_3110_J9963,0.368
"['D3', 'DJ']","['S9', 'C9', 'D7']",2000_J3_3110_J9973,0.378
"['D3', 'DJ']","['S9', 'C9', 'D5']",2000_J3_3110_J9953,0.364
"['D3', 'DJ']","['S9', 'C9', 'D2']",2000_J3_3110_J9932,0.38
"['D3', 'DJ']","['S9', 'C8', 'H5']",2000_J3_2111_J9853,0.257
"['D3', 'DJ']","['S9', 'C8', 'HT']",2000_J3_2111_JT983,0.449
"['D3', 'DJ']","['S9', 'C8', 'D4']",2000_J3_3110_J9843,0.312
"['D3', 'DJ']","['S9', 'C8', 'H8']",2000_J3_2111_J9883,0.342
"['D3', 'DJ']","['S9', 'C8', 'H2']",2000_J3_2111_J9832,0.279
"['D3', 'DJ']","['S9', 'C8', 'H3']",2000_J3_2111_J9833,0.57
"['D3', 'DJ']","['S9', 'C8', 'H6']",2000_J3_2111_J9863,0.261
"['D3', 'DJ']","['S9', 'C8', 'H7']",2000_J3_2111_J9873,0.342
"['D3', 'DJ']","['S9', 'C8', 'H4']",2000_J3_2111_J9843,0.306
"['D3', 'DJ']","['S9', 'C8', 'D8']",2000_J3_3110_J9883,0.38
"['D3', 'DJ']","['S9', 'C8', 'D6']",2000_J3_3110_J9863,0.291
"['D3', 'DJ']","['S9', 'C8', 'D7']",2000_J3_3110_J9873,0.354
"['D3', 'DJ']","['S9', 'C8', 'D5']",2000_J3_3110_J9853,0.31
"['D3', 'DJ']","['S9', 'C8', 'D2']",2000_J3_3110_J9832,0.318
"['D3', 'DJ']","['S9', 'H5', 'C3']",2000_J3_2111_J9533,0.581
"['D3', 'DJ']","['S9', 'H5', 'C2']",2000_J3_2111_J9532,0.29
"['D3', 'DJ']","['S9', 'H5', 'C7']",2000_J3_2111_J9753,0.266
"['D3', 'DJ']","['S9', 'H5', 'C6']",2000_J3_2111_J9653,0.256
"['D3', 'DJ']","['S9', 'H5', 'C5']",2000_J3_2111_J9553,0.338
"['D3', 'DJ']","['S9', 'H5', 'C4']",2000_J3_2111_J9543,0.302
"['D3', 'DJ']","['S9', 'H5', 'D4']",2000_J3_3110_J9543,0.342
"['D3', 'DJ']","['S9', 'H5', 'CT']",2000_J3_2111_JT953,0.302
"['D3', 'DJ']","['S9', 'H5', 'D6']",2000_J3_3110_J9653,0.313
"['D3', 'DJ']","['S9', 'H5', 'D7']",2000_J3_3110_J9753,0.298
"['D3', 'DJ']","['S9', 'H5', 'D5']",2000_J3_3110_J9553,0.353
"['D3', 'DJ']","['S9', 'H5', 'D2']",2000_J3_3110_J9532,0.324
"['D3', 'DJ']","['S9', 'C3', 'HT']",2000_J3_2111_JT933,0.584
"['D3', 'DJ']","['S9', 'C3', 'DA']",2000_J3_3110_AJ933,0.601
"['D3', 'DJ']","['S9', 'C3', 'D4']",2000_J3_3110_J9433,0.592
"['D3', 'DJ']","['S9', 'C3', 'H2']",2000_J3_2111_J9332,0.632
"['D3', 'DJ']","['S9', 'C3', 'H3']",2000_J3_2111_J9333,0.963
"['D3', 'DJ']","['S9', 'C3', 'H6']",2000_J3_2111_J9633,0.6
"['D3', 'DJ']","['S9', 'C3', 'H7']",2000_J3_2111_J9733,0.593
"['D3', 'DJ']","['S9', 'C3', 'H4']",2000_J3_2111_J9433,0.56
"['D3', 'DJ']","['S9', 'C3', 'D8']",2000_J3_3110_J9833,0.622
"['D3', 'DJ']","['S9', 'C3', 'D9']",2000_J3_3110_J9933,0.676
"['D3', 'DJ']","['S9', 'C3', 'D6']",2000_J3_3110_J9633,0.57
"['D3', 'DJ']","['S9', 'C3', 'D7']",2000_J3_3110_J9733,0.603
"['D3', 'DJ']","['S9', 'C3', 'D5']",2000_J3_3110_J9533,0.607
"['D3', 'DJ']","['S9', 'C3', 'D2']",2000_J3_3110_J9332,0.677
"['D3', 'DJ']","['S9', 'C2', 'HT']",2000_J3_2111_JT932,0.319
"['D3', 'DJ']","['S9', 'C2', 'D4']",2000_J3_3110_J9432,0.351
"['D3', 'DJ']","['S9', 'C2', 'H2']",2000_J3_2111_J9322,0.32
"['D3', 'DJ']","['S9', 'C2', 'H6']",2000_J3_2111_J9632,0.275
"['D3', 'DJ']","['S9', 'C2', 'H7']",2000_J3_2111_J9732,0.3
"['D3', 'DJ']","['S9', 'C2', 'H4']",2000_J3_2111_J9432,0.312
"['D3', 'DJ']","['S9', 'C2', 'D6']",2000_J3_3110_J9632,0.31
"['D3', 'DJ']","['S9', 'C2', 'D7']",2000_J3_3110_J9732,0.324
"['D3', 'DJ']","['S9', 'C2', 'D2']",2000_J3_3110_J9322,0.371
"['D3', 'DJ']","['S9', 'C7', 'HT']",2000_J3_2111_JT973,0.348
"['D3', 'DJ']","['S9', 'C7', 'D4']",2000_J3_3110_J9743,0.316
"['D3', 'DJ']","['S9', 'C7', 'H6']",2000_J3_2111_J9763,0.259
"['D3', 'DJ']","['S9', 'C7', 'H7']",2000_J3_2111_J9773,0.322
"['D3', 'DJ']","['S9', 'C7', 'H4']",2000_J3_2111_J9743,0.31
"['D3', 'DJ']","['S9', 'C7', 'D6']",2000_J3_3110_J9763,0.29
"['D3', 'DJ']","['S9', 'C7', 'D7']",2000_J3_3110_J9773,0.375
"['D3', 'DJ']","['S9', 'C6', 'HT']",2000_J3_2111_JT963,0.296
"['D3', 'DJ']","['S9', 'C6', 'D4']",2000_J3_3110_J9643,0.318
"['D3', 'DJ']","['S9', 'C6', 'H6']",2000_J3_2111_J9663,0.351
"['D3', 'DJ']","['S9', 'C6', 'H4']",2000_J3_2111_J9643,0.273
"['D3', 'DJ']","['S9', 'C6', 'D6']",2000_J3_3110_J9663,0.375
"['D3', 'DJ']","['S9', 'C4', 'HT']",2000_J3_2111_JT943,0.309
"['D3', 'DJ']","['S9', 'C4', 'D4']",2000_J3_3110_J9443,0.375
"['D3', 'DJ']","['S9', 'C4', 'H4']",2000_J3_2111_J9443,0.357
"['D3', 'DJ']","['S9', 'HT', 'CT']",2000_J3_2111_JTT93,0.369
"['D3', 'DJ']","['S9', 'HT', 'ST']",2000_J3_2210_JTT93,0.342
"['D3', 'DJ']","['S9', 'DA', 'D4']",2000_J3_4100_AJ943,0.558
"['D3', 'DJ']","['S9', 'DA', 'SJ']",2000_J3_3200_AJJ93,0.72
"['D3', 'DJ']","['S9', 'DA', 'D8']",2000_J3_4100_AJ983,0.587
"['D3', 'DJ']","['S9', 'DA', 'D9']",2000_J3_4100_AJ993,0.598
"['D3', 'DJ']","['S9', 'DA', 'D6']",2000_J3_4100_AJ963,0.535
"['D3', 'DJ']","['S9', 'DA', 'D7']",2000_J3_4100_AJ973,0.566
"['D3', 'DJ']","['S9', 'DA', 'SA']",2000_J3_3200_AAJ93,0.431
"['D3', 'DJ']","['S9', 'DA', 'D5']",2000_J3_4100_AJ953,0.562
"['D3', 'DJ']","['S9', 'DA', 'D2']",2000_J3_4100_AJ932,0.557
"['D3', 'DJ']","['S9', 'D4', 'D8']",2000_J3_4100_J9843,0.539
"['D3', 'DJ']","['S9', 'D4', 'D9']",2000_J3_4100_J9943,0.558
"['D3', 'DJ']","['S9', 'D4', 'D6']",2000_J3_4100_J9643,0.543
"['D3', 'DJ']","['S9', 'D4', 'D7']",2000_J3_4100_J9743,0.522
"['D3', 'DJ']","['S9', 'D4', 'D5']",2000_J3_4100_J9543,0.546
"['D3', 'DJ']","['S9', 'D4', 'D2']",2000_J3_4100_J9432,0.578
"['D3', 'DJ']","['S9', 'SQ', 'D9']",2000_J3_3200_QJ993,0.423
"['D3', 'DJ']","['S9', 'ST', 'D9']",2000_J3_3200_JT993,0.363
"['D3', 'DJ']","['S9', 'SK', 'D9']",2000_J3_3200_KJ993,0.413
"['D3', 'DJ']","['S9', 'SJ', 'D9']",2000_J3_3200_JJ993,0.729
"['D3', 'DJ']","['S9', 'D8', 'D9']",2000_J3_4100_J9983,0.562
"['D3', 'DJ']","['S9', 'D8', 'D6']",2000_J3_4100_J9863,0.516
"['D3', 'DJ']","['S9', 'D8', 'D7']",2000_J3_4100_J9873,0.572
"['D3', 'DJ']","['S9', 'D8', 'D5']",2000_J3_4100_J9853,0.551
"['D3', 'DJ']","['S9', 'D8', 'D2']",2000_J3_4100_J9832,0.559
"['D3', 'DJ']","['S9', 'D9', 'D6']",2000_J3_4100_J9963,0.55
"['D3', 'DJ']","['S9', 'D9', 'D7']",2000_J3_4100_J9973,0.555
"['D3', 'DJ']","['S9', 'D9', 'SA']",2000_J3_3200_AJ993,0.391
"['D3', 'DJ']","['S9', 'D9', 'D5']",2000_J3_4100_J9953,0.564
"['D3', 'DJ']","['S9', 'D9', 'D2']",2000_J3_4100_J9932,0.561
"['D3', 'DJ']","['S9', 'D6', 'D7']",2000_J3_4100_J9763,0.517
"['D3', 'DJ']","['S9', 'D6', 'D5']",2000_J3_4100_J9653,0.536
"['D3', 'DJ']","['S9', 'D6', 'D2']",2000_J3_4100_J9632,0.542
"['D3', 'DJ']","['S9', 'D7', 'D5']",2000_J3_4100_J9753,0.536
"['D3', 'DJ']","['S9', 'D7', 'D2']",2000_J3_4100_J9732,0.567
"['D3', 'DJ']","['S9', 'D5', 'D2']",2000_J3_4100_J9532,0.546
"['D3', 'DJ']","['S8', 'DK', 'S3']",2000_J3_3200_KJ833,0.633
"['D3', 'DJ']","['S8', 'DK', 'S2']",2000_J3_3200_KJ832,0.358
"['D3', 'DJ']","['S8', 'DK', 'HQ']",2000_J3_3110_KQJ83,0.404
"['D3', 'DJ']","['S8', 'DK', 'S7']",2000_J3_3200_KJ873,0.328
"['D3', 'DJ']","['S8', 'DK', 'S6']",2000_J3_3200_KJ863,0.326
"['D3', 'DJ']","['S8', 'DK', 'S5']",2000_J3_3200_KJ853,0.353
"['D3', 'DJ']","['S8', 'DK', 'S4']",2000_J3_3200_KJ843,0.33
"['D3', 'DJ']","['S8', 'DK', 'HJ']",2000_J3_3110_KJJ83,0.712
"['D3', 'DJ']","['S8', 'DK', 'HK']",2000_J3_3110_KKJ83,0.443
"['D3', 'DJ']","['S8', 'DK', 'DT']",2000_J3_4100_KJT83,0.57
"['D3', 'DJ']","['S8', 'DK', 'HA']",2000_J3_3110_AKJ83,0.4
"['D3', 'DJ']","['S8', 'DK', 'DQ']",2000_J3_4100_KQJ83,0.601
"['D3', 'DJ']","['S8', 'DK', 'C8']",2000_J3_3110_KJ883,0.415
"['D3', 'DJ']","['S8', 'DK', 'H5']",2000_J3_3110_KJ853,0.329
"['D3', 'DJ']","['S8', 'DK', 'C3']",2000_J3_3110_KJ833,0.624
"['D3', 'DJ']","['S8', 'DK', 'C2']",2000_J3_3110_KJ832,0.375
"['D3', 'DJ']","['S8', 'DK', 'C7']",2000_J3_3110_KJ873,0.345
"['D3', 'DJ']","['S8', 'DK', 'C6']",2000_J3_3110_KJ863,0.34
"['D3', 'DJ']","['S8', 'DK', 'C4']",2000_J3_3110_KJ843,0.36
"['D3', 'DJ']","['S8', 'DK', 'HT']",2000_J3_3110_KJT83,0.354
"['D3', 'DJ']","['S8', 'DK', 'DA']",2000_J3_4100_AKJ83,0.625
"['D3', 'DJ']","['S8', 'DK', 'D4']",2000_J3_4100_KJ843,0.547
"['D3', 'DJ']","['S8', 'DK', 'SQ']",2000_J3_3200_KQJ83,0.392
"['D3', 'DJ']","['S8', 'DK', 'ST']",2000_J3_3200_KJT83,0.336
"['D3', 'DJ']","['S8', 'DK', 'SK']",2000_J3_3200_KKJ83,0.414
"['D3', 'DJ']","['S8', 'DK', 'SJ']",2000_J3_3200_KJJ83,0.685
"['D3', 'DJ']","['S8', 'DK', 'D8']",2000_J3_4100_KJ883,0.568
"['D3', 'DJ']","['S8', 'DK', 'D6']",2000_J3_4100_KJ863,0.553
"['D3', 'DJ']","['S8', 'DK', 'D7']",2000_J3_4100_KJ873,0.558
"['D3', 'DJ']","['S8', 'DK', 'SA']",2000_J3_3200_AKJ83,0.383
"['D3', 'DJ']","['S8', 'DK', 'D5']",2000_J3_4100_KJ853,0.557
"['D3', 'DJ']","['S8', 'DK', 'D2']",2000_J3_4100_KJ832,0.555
"['D3', 'DJ']","['S8', 'S3', 'S2']",2000_J3_3200_J8332,0.556
"['D3', 'DJ']","['S8', 'S3', 'HQ']",2000_J3_2210_QJ833,0.579
"['D3', 'DJ']","['S8', 'S3', 'S7']",2000_J3_3200_J8733,0.454
"['D3', 'DJ']","['S8', 'S3', 'S6']",2000_J3_3200_J8633,0.478
"['D3', 'DJ']","['S8', 'S3', 'S5']",2000_J3_3200_J8533,0.487
"['D3', 'DJ']","['S8', 'S3', 'S4']",2000_J3_3200_J8433,0.478
"['D3', 'DJ']","['S8', 'S3', 'HJ']",2000_J3_2210_JJ833,0.876
"['D3', 'DJ']","['S8', 'S3', 'HK']",2000_J3_2210_KJ833,0.581
"['D3', 'DJ']","['S8', 'S3', 'DT']",2000_J3_3200_JT833,0.574
"['D3', 'DJ']","['S8', 'S3', 'HA']",2000_J3_2210_AJ833,0.621
"['D3', 'DJ']","['S8', 'S3', 'DQ']",2000_J3_3200_QJ833,0.586
"['D3', 'DJ']","['S8', 'S3', 'C8']",2000_J3_2210_J8833,0.621
"['D3', 'DJ']","['S8', 'S3', 'H5']",2000_J3_2210_J8533,0.543
"['D3', 'DJ']","['S8', 'S3', 'C3']",2000_J3_2210_J8333,0.92
"['D3', 'DJ']","['S8', 'S3', 'C2']",2000_J3_2210_J8332,0.62
"['D3', 'DJ']","['S8', 'S3', 'C7']",2000_J3_2210_J8733,0.558
"['D3', 'DJ']","['S8', 'S3', 'C6']",2000_J3_2210_J8633,0.554
"['D3', 'DJ']","['S8', 'S3', 'C4']",2000_J3_2210_J8433,0.555
"['D3', 'DJ']","['S8', 'S3', 'HT']",2000_J3_2210_JT833,0.595
"['D3', 'DJ']","['S8', 'S3', 'DA']",2000_J3_3200_AJ833,0.644
"['D3', 'DJ']","['S8', 'S3', 'SJ']",2000_J3_3200_JJ833,0.772
"['D3', 'DJ']","['S8', 'S3', 'D8']",2000_J3_3200_J8833,0.641
"['D3', 'DJ']","['S8', 'S2', 'HQ']",2000_J3_2210_QJ832,0.338
"['D3', 'DJ']","['S8', 'S2', 'S7']",2000_J3_3200_J8732,0.244
"['D3', 'DJ']","['S8', 'S2', 'S6']",2000_J3_3200_J8632,0.227
"['D3', 'DJ']","['S8', 'S2', 'S5']",2000_J3_3200_J8532,0.244
"['D3', 'DJ']","['S8', 'S2', 'S4']",2000_J3_3200_J8432,0.264
"['D3', 'DJ']","['S8', 'S2', 'HJ']",2000_J3_2210_JJ832,0.791
"['D3', 'DJ']","['S8', 'S2', 'HK']",2000_J3_2210_KJ832,0.294
"['D3', 'DJ']","['S8', 'S2', 'DT']",2000_J3_3200_JT832,0.315
"['D3', 'DJ']","['S8', 'S2', 'HA']",2000_J3_2210_AJ832,0.324
"['D3', 'DJ']","['S8', 'S2', 'DQ']",2000_J3_3200_QJ832,0.371
"['D3', 'DJ']","['S8', 'S2', 'C8']",2000_J3_2210_J8832,0.324
"['D3', 'DJ']","['S8', 'S2', 'H5']",2000_J3_2210_J8532,0.253
"['D3', 'DJ']","['S8', 'S2', 'C2']",2000_J3_2210_J8322,0.315
"['D3', 'DJ']","['S8', 'S2', 'C7']",2000_J3_2210_J8732,0.262
"['D3', 'DJ']","['S8', 'S2', 'C6']",2000_J3_2210_J8632,0.276
"['D3', 'DJ']","['S8', 'S2', 'C4']",2000_J3_2210_J8432,0.252
"['D3', 'DJ']","['S8', 'S2', 'HT']",2000_J3_2210_JT832,0.281
"['D3', 'DJ']","['S8', 'S2', 'DA']",2000_J3_3200_AJ832,0.357
"['D3', 'DJ']","['S8', 'S2', 'SJ']",2000_J3_3200_JJ832,0.637
"['D3', 'DJ']","['S8', 'S2', 'D8']",2000_J3_3200_J8832,0.381
"['D3', 'DJ']","['S8', 'S2', 'D2']",2000_J3_3200_J8322,0.345
"['D3', 'DJ']","['S8', 'HQ', 'S7']",2000_J3_2210_QJ873,0.29
"['D3', 'DJ']","['S8', 'HQ', 'S6']",2000_J3_2210_QJ863,0.287
"['D3', 'DJ']","['S8', 'HQ', 'S5']",2000_J3_2210_QJ853,0.31
"['D3', 'DJ']","['S8', 'HQ', 'S4']",2000_J3_2210_QJ843,0.294
"['D3', 'DJ']","['S8', 'HQ', 'HJ']",2000_J3_2210_QJJ83,0.685
"['D3', 'DJ']","['S8', 'HQ', 'HK']",2000_J3_2210_KQJ83,0.375
"['D3', 'DJ']","['S8', 'HQ', 'DT']",2000_J3_3110_QJT83,0.431
"['D3', 'DJ']","['S8', 'HQ', 'HA']",2000_J3_2210_AQJ83,0.366
"['D3', 'DJ']","['S8', 'HQ', 'DQ']",2000_J3_3110_QQJ83,0.466
"['D3', 'DJ']","['S8', 'HQ', 'C8']",2000_J3_2111_QJ883,0.394
"['D3', 'DJ']","['S8', 'HQ', 'C3']",2000_J3_2111_QJ833,0.614
"['D3', 'DJ']","['S8', 'HQ', 'C2']",2000_J3_2111_QJ832,0.318
"['D3', 'DJ']","['S8', 'HQ', 'C7']",2000_J3_2111_QJ873,0.328
"['D3', 'DJ']","['S8', 'HQ', 'C6']",2000_J3_2111_QJ863,0.322
"['D3', 'DJ']","['S8', 'HQ', 'C5']",2000_J3_2111_QJ853,0.32
"['D3', 'DJ']","['S8', 'HQ', 'C4']",2000_J3_2111_QJ843,0.307
"['D3', 'DJ']","['S8', 'HQ', 'CK']",2000_J3_2111_KQJ83,0.372
"['D3', 'DJ']","['S8', 'HQ', 'CJ']",2000_J3_2111_QJJ83,0.662
"['D3', 'DJ']","['S8', 'HQ', 'CA']",2000_J3_2111_AQJ83,0.382
"['D3', 'DJ']","['S8', 'HQ', 'HT']",2000_J3_2210_QJT83,0.391
"['D3', 'DJ']","['S8', 'HQ', 'CQ']",2000_J3_2111_QQJ83,0.432
"['D3', 'DJ']","['S8', 'HQ', 'DA']",2000_J3_3110_AQJ83,0.441
"['D3', 'DJ']","['S8', 'HQ', 'D4']",2000_J3_3110_QJ843,0.388
"['D3', 'DJ']","['S8', 'HQ', 'CT']",2000_J3_2111_QJT83,0.4
"['D3', 'DJ']","['S8', 'HQ', 'H8']",2000_J3_2210_QJ883,0.375
"['D3', 'DJ']","['S8', 'HQ', 'SQ']",2000_J3_2210_QQJ83,0.389
"['D3', 'DJ']","['S8', 'HQ', 'D8']",2000_J3_3110_QJ883,0.41
"['D3', 'DJ']","['S8', 'HQ', 'D6']",2000_J3_3110_QJ863,0.337
"['D3', 'DJ']","['S8', 'HQ', 'D7']",2000_J3_3110_QJ873,0.318
"['D3', 'DJ']","['S8', 'HQ', 'D5']",2000_J3_3110_QJ853,0.364
"['D3', 'DJ']","['S8', 'HQ', 'D2']",2000_J3_3110_QJ832,0.358
"['D3', 'DJ']","['S8', 'S7', 'S6']",2000_J3_3200_J8763,0.194
"['D3', 'DJ']","['S8', 'S7', 'S5']",2000_J3_3200_J8753,0.218
"['D3', 'DJ']","['S8', 'S7', 'S4']",2000_J3_3200_J8743,0.233
"['D3', 'DJ']","['S8', 'S7', 'HJ']",2000_J3_2210_JJ873,0.711
"['D3', 'DJ']","['S8', 'S7', 'HK']",2000_J3_2210_KJ873,0.297
"['D3', 'DJ']","['S8', 'S7', 'DT']",2000_J3_3200_JT873,0.372
"['D3', 'DJ']","['S8', 'S7', 'HA']",2000_J3_2210_AJ873,0.287
"['D3', 'DJ']","['S8', 'S7', 'DQ']",2000_J3_3200_QJ873,0.342
"['D3', 'DJ']","['S8', 'S7', 'C8']",2000_J3_2210_J8873,0.308
"['D3', 'DJ']","['S8', 'S7', 'H5']",2000_J3_2210_J8753,0.215
"['D3', 'DJ']","['S8', 'S7', 'C7']",2000_J3_2210_J8773,0.32
"['D3', 'DJ']","['S8', 'S7', 'C6']",2000_J3_2210_J8763,0.211
"['D3', 'DJ']","['S8', 'S7', 'C4']",2000_J3_2210_J8743,0.227
"['D3', 'DJ']","['S8', 'S7', 'HT']",2000_J3_2210_JT873,0.359
"['D3', 'DJ']","['S8', 'S7', 'DA']",2000_J3_3200_AJ873,0.354
"['D3', 'DJ']","['S8', 'S7', 'SJ']",2000_J3_3200_JJ873,0.598
"['D3', 'DJ']","['S8', 'S7', 'D8']",2000_J3_3200_J8873,0.357
"['D3', 'DJ']","['S8', 'S7', 'D7']",2000_J3_3200_J8773,0.344
"['D3', 'DJ']","['S8', 'S6', 'S5']",2000_J3_3200_J8653,0.212
"['D3', 'DJ']","['S8', 'S6', 'S4']",2000_J3_3200_J8643,0.232
"['D3', 'DJ']","['S8', 'S6', 'HJ']",2000_J3_2210_JJ863,0.735
"['D3', 'DJ']","['S8', 'S6', 'HK']",2000_J3_2210_KJ863,0.302
"['D3', 'DJ']","['S8', 'S6', 'DT']",2000_J3_3200_JT863,0.302
"['D3', 'DJ']","['S8', 'S6', 'HA']",2000_J3_2210_AJ863,0.277
"['D3', 'DJ']","['S8', 'S6', 'DQ']",2000_J3_3200_QJ863,0.321
"['D3', 'DJ']","['S8', 'S6', 'C8']",2000_J3_2210_J8863,0.301
"['D3', 'DJ']","['S8', 'S6', 'H5']",2000_J3_2210_J8653,0.267
"['D3', 'DJ']","['S8', 'S6', 'C6']",2000_J3_2210_J8663,0.344
"['D3', 'DJ']","['S8', 'S6', 'C4']",2000_J3_2210_J8643,0.208
"['D3', 'DJ']","['S8', 'S6', 'HT']",2000_J3_2210_JT863,0.261
"['D3', 'DJ']","['S8', 'S6', 'DA']",2000_J3_3200_AJ863,0.334
"['D3', 'DJ']","['S8', 'S6', 'SJ']",2000_J3_3200_JJ863,0.614
"['D3', 'DJ']","['S8', 'S6', 'D8']",2000_J3_3200_J8863,0.343
"['D3', 'DJ']","['S8', 'S6', 'D6']",2000_J3_3200_J8663,0.346
"['D3', 'DJ']","['S8', 'S5', 'S4']",2000_J3_3200_J8543,0.221
"['D3', 'DJ']","['S8', 'S5', 'HJ']",2000_J3_2210_JJ853,0.728
"['D3', 'DJ']","['S8', 'S5', 'HK']",2000_J3_2210_KJ853,0.306
"['D3', 'DJ']","['S8', 'S5', 'DT']",2000_J3_3200_JT853,0.304
"['D3', 'DJ']","['S8', 'S5', 'HA']",2000_J3_2210_AJ853,0.326
"['D3', 'DJ']","['S8', 'S5', 'DQ']",2000_J3_3200_QJ853,0.353
"['D3', 'DJ']","['S8', 'S5', 'C8']",2000_J3_2210_J8853,0.3
"['D3', 'DJ']","['S8', 'S5', 'H5']",2000_J3_2210_J8553,0.309
"['D3', 'DJ']","['S8', 'S5', 'C4']",2000_J3_2210_J8543,0.284
"['D3', 'DJ']","['S8', 'S5', 'HT']",2000_J3_2210_JT853,0.26
"['D3', 'DJ']","['S8', 'S5', 'DA']",2000_J3_3200_AJ853,0.319
"['D3', 'DJ']","['S8', 'S5', 'SJ']",2000_J3_3200_JJ853,0.626
"['D3', 'DJ']","['S8', 'S5', 'D8']",2000_J3_3200_J8853,0.339
"['D3', 'DJ']","['S8', 'S5', 'D5']",2000_J3_3200_J8553,0.31
"['D3', 'DJ']","['S8', 'S4', 'HJ']",2000_J3_2210_JJ843,0.736
"['D3', 'DJ']","['S8', 'S4', 'HK']",2000_J3_2210_KJ843,0.31
"['D3', 'DJ']","['S8', 'S4', 'DT']",2000_J3_3200_JT843,0.304
"['D3', 'DJ']","['S8', 'S4', 'HA']",2000_J3_2210_AJ843,0.285
"['D3', 'DJ']","['S8', 'S4', 'DQ']",2000_J3_3200_QJ843,0.349
"['D3', 'DJ']","['S8', 'S4', 'C8']",2000_J3_2210_J8843,0.33
"['D3', 'DJ']","['S8', 'S4', 'C4']",2000_J3_2210_J8443,0.305
"['D3', 'DJ']","['S8', 'S4', 'HT']",2000_J3_2210_JT843,0.281
"['D3', 'DJ']","['S8', 'S4', 'DA']",2000_J3_3200_AJ843,0.343
"['D3', 'DJ']","['S8', 'S4', 'D4']",2000_J3_3200_J8443,0.345
"['D3', 'DJ']","['S8', 'S4', 'SJ']",2000_J3_3200_JJ843,0.658
"['D3', 'DJ']","['S8', 'S4', 'D8']",2000_J3_3200_J8843,0.358
"['D3', 'DJ']","['S8', 'HJ', 'HK']",2000_J3_2210_KJJ83,0.71
"['D3', 'DJ']","['S8', 'HJ', 'DT']",2000_J3_3110_JJT83,0.713
"['D3', 'DJ']","['S8', 'HJ', 'HA']",2000_J3_2210_AJJ83,0.7
"['D3', 'DJ']","['S8', 'HJ', 'DQ']",2000_J3_3110_QJJ83,0.721
"['D3', 'DJ']","['S8', 'HJ', 'C8']",2000_J3_2111_JJ883,0.724
"['D3', 'DJ']","['S8', 'HJ', 'C3']",2000_J3_2111_JJ833,0.901
"['D3', 'DJ']","['S8', 'HJ', 'C2']",2000_J3_2111_JJ832,0.779
"['D3', 'DJ']","['S8', 'HJ', 'C7']",2000_J3_2111_JJ873,0.731
"['D3', 'DJ']","['S8', 'HJ', 'C6']",2000_J3_2111_JJ863,0.788
"['D3', 'DJ']","['S8', 'HJ', 'C5']",2000_J3_2111_JJ853,0.771
"['D3', 'DJ']","['S8', 'HJ', 'C4']",2000_J3_2111_JJ843,0.769
"['D3', 'DJ']","['S8', 'HJ', 'CK']",2000_J3_2111_KJJ83,0.732
"['D3', 'DJ']","['S8', 'HJ', 'CJ']",2000_J3_2111_JJJ83,0.944
"['D3', 'DJ']","['S8', 'HJ', 'CA']",2000_J3_2111_AJJ83,0.69
"['D3', 'DJ']","['S8', 'HJ', 'HT']",2000_J3_2210_JJT83,0.658
"['D3', 'DJ']","['S8', 'HJ', 'DA']",2000_J3_3110_AJJ83,0.726
"['D3', 'DJ']","['S8', 'HJ', 'D4']",2000_J3_3110_JJ843,0.77
"['D3', 'DJ']","['S8', 'HJ', 'CT']",2000_J3_2111_JJT83,0.686
"['D3', 'DJ']","['S8', 'HJ', 'H8']",2000_J3_2210_JJ883,0.713
"['D3', 'DJ']","['S8', 'HJ', 'SJ']",2000_J3_2210_JJJ83,0.911
"['D3', 'DJ']","['S8', 'HJ', 'D8']",2000_J3_3110_JJ883,0.754
"['D3', 'DJ']","['S8', 'HJ', 'D6']",2000_J3_3110_JJ863,0.771
"['D3', 'DJ']","['S8', 'HJ', 'D7']",2000_J3_3110_JJ873,0.723
"['D3', 'DJ']","['S8', 'HJ', 'D5']",2000_J3_3110_JJ853,0.758
