holeCards,commCards,Key,Value
"['D4', 'D5']","['DJ', 'DK', 'HK']",2000_54_4100_KKJ54,0.444
"['D4', 'D5']","['DJ', 'DK', 'DT']",2000_54_5000_KJT54,0.872
"['D4', 'D5']","['DJ', 'DK', 'HA']",2000_54_4100_AKJ54,0.481
"['D4', 'D5']","['DJ', 'DK', 'DQ']",2000_54_5000_KQJ54,0.875
"['D4', 'D5']","['DJ', 'DK', 'HT']",2000_54_4100_KJT54,0.437
"['D4', 'D5']","['DJ', 'DK', 'DA']",2000_54_5000_AKJ54,0.864
"['D4', 'D5']","['DJ', 'DK', 'D8']",2000_54_5000_KJ854,0.855
"['D4', 'D5']","['DJ', 'DK', 'D9']",2000_54_5000_KJ954,0.874
"['D4', 'D5']","['DJ', 'DK', 'D6']",2000_54_5000_KJ654,0.868
"['D4', 'D5']","['DJ', 'DK', 'D7']",2000_54_5000_KJ754,0.863
"['D4', 'D5']","['DJ', 'DK', 'D2']",2000_54_5000_KJ542,0.853
"['D4', 'D5']","['DJ', 'DK', 'D3']",2000_54_5000_KJ543,0.861
"['D4', 'D5']","['DJ', 'S3', 'S2']",2000_54_3200_J5432,0.35
"['D4', 'D5']","['DJ', 'S3', 'HQ']",2000_54_3110_QJ543,0.218
"['D4', 'D5']","['DJ', 'S3', 'S7']",2000_54_3200_J7543,0.322
"['D4', 'D5']","['DJ', 'S3', 'S6']",2000_54_3200_J6543,0.408
"['D4', 'D5']","['DJ', 'S3', 'S5']",2000_54_3200_J5543,0.616
"['D4', 'D5']","['DJ', 'S3', 'S4']",2000_54_3200_J5443,0.644
"['D4', 'D5']","['DJ', 'S3', 'HJ']",2000_54_3110_JJ543,0.275
"['D4', 'D5']","['DJ', 'S3', 'HK']",2000_54_3110_KJ543,0.238
"['D4', 'D5']","['DJ', 'S3', 'DT']",2000_54_4100_JT543,0.489
"['D4', 'D5']","['DJ', 'S3', 'HA']",2000_54_3110_AJ543,0.225
"['D4', 'D5']","['DJ', 'S3', 'DQ']",2000_54_4100_QJ543,0.471
"['D4', 'D5']","['DJ', 'S3', 'H5']",2000_54_3110_J5543,0.667
"['D4', 'D5']","['DJ', 'S3', 'C3']",2000_54_3110_J5433,0.226
"['D4', 'D5']","['DJ', 'S3', 'C2']",2000_54_3110_J5432,0.34
"['D4', 'D5']","['DJ', 'S3', 'C7']",2000_54_3110_J7543,0.342
"['D4', 'D5']","['DJ', 'S3', 'C6']",2000_54_3110_J6543,0.451
"['D4', 'D5']","['DJ', 'S3', 'C4']",2000_54_3110_J5443,0.678
"['D4', 'D5']","['DJ', 'S3', 'HT']",2000_54_3110_JT543,0.249
"['D4', 'D5']","['DJ', 'S3', 'DA']",2000_54_4100_AJ543,0.459
"['D4', 'D5']","['DJ', 'S3', 'SQ']",2000_54_3200_QJ543,0.194
"['D4', 'D5']","['DJ', 'S3', 'ST']",2000_54_3200_JT543,0.223
"['D4', 'D5']","['DJ', 'S3', 'SK']",2000_54_3200_KJ543,0.222
"['D4', 'D5']","['DJ', 'S3', 'SJ']",2000_54_3200_JJ543,0.234
"['D4', 'D5']","['DJ', 'S3', 'D6']",2000_54_4100_J6543,0.65
"['D4', 'D5']","['DJ', 'S3', 'D7']",2000_54_4100_J7543,0.534
"['D4', 'D5']","['DJ', 'S3', 'SA']",2000_54_3200_AJ543,0.243
"['D4', 'D5']","['DJ', 'S3', 'D2']",2000_54_4100_J5432,0.527
"['D4', 'D5']","['DJ', 'S3', 'D3']",2000_54_4100_J5433,0.456
"['D4', 'D5']","['DJ', 'S2', 'HQ']",2000_54_3110_QJ542,0.203
"['D4', 'D5']","['DJ', 'S2', 'S7']",2000_54_3200_J7542,0.207
"['D4', 'D5']","['DJ', 'S2', 'S6']",2000_54_3200_J6542,0.343
"['D4', 'D5']","['DJ', 'S2', 'S5']",2000_54_3200_J5542,0.64
"['D4', 'D5']","['DJ', 'S2', 'S4']",2000_54_3200_J5442,0.642
"['D4', 'D5']","['DJ', 'S2', 'HJ']",2000_54_3110_JJ542,0.243
"['D4', 'D5']","['DJ', 'S2', 'HK']",2000_54_3110_KJ542,0.207
"['D4', 'D5']","['DJ', 'S2', 'DT']",2000_54_4100_JT542,0.475
"['D4', 'D5']","['DJ', 'S2', 'HA']",2000_54_3110_AJ542,0.203
"['D4', 'D5']","['DJ', 'S2', 'DQ']",2000_54_4100_QJ542,0.455
"['D4', 'D5']","['DJ', 'S2', 'H5']",2000_54_3110_J5542,0.65
"['D4', 'D5']","['DJ', 'S2', 'C2']",2000_54_3110_J5422,0.222
"['D4', 'D5']","['DJ', 'S2', 'C7']",2000_54_3110_J7542,0.222
"['D4', 'D5']","['DJ', 'S2', 'C6']",2000_54_3110_J6542,0.353
"['D4', 'D5']","['DJ', 'S2', 'C4']",2000_54_3110_J5442,0.652
"['D4', 'D5']","['DJ', 'S2', 'HT']",2000_54_3110_JT542,0.189
"['D4', 'D5']","['DJ', 'S2', 'DA']",2000_54_4100_AJ542,0.455
"['D4', 'D5']","['DJ', 'S2', 'SQ']",2000_54_3200_QJ542,0.197
"['D4', 'D5']","['DJ', 'S2', 'ST']",2000_54_3200_JT542,0.224
"['D4', 'D5']","['DJ', 'S2', 'SK']",2000_54_3200_KJ542,0.211
"['D4', 'D5']","['DJ', 'S2', 'SJ']",2000_54_3200_JJ542,0.249
"['D4', 'D5']","['DJ', 'S2', 'D6']",2000_54_4100_J6542,0.552
"['D4', 'D5']","['DJ', 'S2', 'D7']",2000_54_4100_J7542,0.451
"['D4', 'D5']","['DJ', 'S2', 'SA']",2000_54_3200_AJ542,0.196
"['D4', 'D5']","['DJ', 'S2', 'D2']",2000_54_4100_J5422,0.428
"['D4', 'D5']","['DJ', 'HQ', 'S7']",2000_54_3110_QJ754,0.248
"['D4', 'D5']","['DJ', 'HQ', 'S6']",2000_54_3110_QJ654,0.267
"['D4', 'D5']","['DJ', 'HQ', 'S5']",2000_54_3110_QJ554,0.567
"['D4', 'D5']","['DJ', 'HQ', 'S4']",2000_54_3110_QJ544,0.585
"['D4', 'D5']","['DJ', 'HQ', 'HJ']",2000_54_3200_QJJ54,0.205
"['D4', 'D5']","['DJ', 'HQ', 'HK']",2000_54_3200_KQJ54,0.18
"['D4', 'D5']","['DJ', 'HQ', 'DT']",2000_54_4100_QJT54,0.434
"['D4', 'D5']","['DJ', 'HQ', 'HA']",2000_54_3200_AQJ54,0.173
"['D4', 'D5']","['DJ', 'HQ', 'DQ']",2000_54_4100_QQJ54,0.412
"['D4', 'D5']","['DJ', 'HQ', 'H5']",2000_54_3200_QJ554,0.587
"['D4', 'D5']","['DJ', 'HQ', 'CK']",2000_54_3110_KQJ54,0.191
"['D4', 'D5']","['DJ', 'HQ', 'CJ']",2000_54_3110_QJJ54,0.222
"['D4', 'D5']","['DJ', 'HQ', 'CA']",2000_54_3110_AQJ54,0.202
"['D4', 'D5']","['DJ', 'HQ', 'HT']",2000_54_3200_QJT54,0.166
"['D4', 'D5']","['DJ', 'HQ', 'CQ']",2000_54_3110_QQJ54,0.231
"['D4', 'D5']","['DJ', 'HQ', 'DA']",2000_54_4100_AQJ54,0.443
"['D4', 'D5']","['DJ', 'HQ', 'CT']",2000_54_3110_QJT54,0.176
"['D4', 'D5']","['DJ', 'HQ', 'H6']",2000_54_3200_QJ654,0.216
"['D4', 'D5']","['DJ', 'HQ', 'H7']",2000_54_3200_QJ754,0.224
"['D4', 'D5']","['DJ', 'HQ', 'H4']",2000_54_3200_QJ544,0.556
"['D4', 'D5']","['DJ', 'HQ', 'D6']",2000_54_4100_QJ654,0.492
"['D4', 'D5']","['DJ', 'HQ', 'D7']",2000_54_4100_QJ754,0.439
"['D4', 'D5']","['DJ', 'S7', 'S6']",2000_54_3200_J7654,0.405
"['D4', 'D5']","['DJ', 'S7', 'S5']",2000_54_3200_J7554,0.562
"['D4', 'D5']","['DJ', 'S7', 'S4']",2000_54_3200_J7544,0.585
"['D4', 'D5']","['DJ', 'S7', 'HJ']",2000_54_3110_JJ754,0.251
"['D4', 'D5']","['DJ', 'S7', 'HK']",2000_54_3110_KJ754,0.238
"['D4', 'D5']","['DJ', 'S7', 'DT']",2000_54_4100_JT754,0.466
"['D4', 'D5']","['DJ', 'S7', 'HA']",2000_54_3110_AJ754,0.226
"['D4', 'D5']","['DJ', 'S7', 'H5']",2000_54_3110_J7554,0.605
"['D4', 'D5']","['DJ', 'S7', 'C7']",2000_54_3110_J7754,0.243
"['D4', 'D5']","['DJ', 'S7', 'C6']",2000_54_3110_J7654,0.419
"['D4', 'D5']","['DJ', 'S7', 'C4']",2000_54_3110_J7544,0.587
"['D4', 'D5']","['DJ', 'S7', 'HT']",2000_54_3110_JT754,0.208
"['D4', 'D5']","['DJ', 'S7', 'DA']",2000_54_4100_AJ754,0.478
"['D4', 'D5']","['DJ', 'S7', 'ST']",2000_54_3200_JT754,0.226
"['D4', 'D5']","['DJ', 'S7', 'SK']",2000_54_3200_KJ754,0.224
"['D4', 'D5']","['DJ', 'S7', 'SJ']",2000_54_3200_JJ754,0.251
"['D4', 'D5']","['DJ', 'S7', 'D6']",2000_54_4100_J7654,0.612
"['D4', 'D5']","['DJ', 'S7', 'D7']",2000_54_4100_J7754,0.454
"['D4', 'D5']","['DJ', 'S7', 'SA']",2000_54_3200_AJ754,0.206
"['D4', 'D5']","['DJ', 'S6', 'S5']",2000_54_3200_J6554,0.578
"['D4', 'D5']","['DJ', 'S6', 'S4']",2000_54_3200_J6544,0.59
"['D4', 'D5']","['DJ', 'S6', 'HJ']",2000_54_3110_JJ654,0.253
"['D4', 'D5']","['DJ', 'S6', 'HK']",2000_54_3110_KJ654,0.253
"['D4', 'D5']","['DJ', 'S6', 'DT']",2000_54_4100_JT654,0.499
"['D4', 'D5']","['DJ', 'S6', 'HA']",2000_54_3110_AJ654,0.226
"['D4', 'D5']","['DJ', 'S6', 'H5']",2000_54_3110_J6554,0.602
"['D4', 'D5']","['DJ', 'S6', 'C6']",2000_54_3110_J6654,0.256
"['D4', 'D5']","['DJ', 'S6', 'C4']",2000_54_3110_J6544,0.621
"['D4', 'D5']","['DJ', 'S6', 'HT']",2000_54_3110_JT654,0.242
"['D4', 'D5']","['DJ', 'S6', 'DA']",2000_54_4100_AJ654,0.438
"['D4', 'D5']","['DJ', 'S6', 'ST']",2000_54_3200_JT654,0.218
"['D4', 'D5']","['DJ', 'S6', 'SK']",2000_54_3200_KJ654,0.258
"['D4', 'D5']","['DJ', 'S6', 'SJ']",2000_54_3200_JJ654,0.24
"['D4', 'D5']","['DJ', 'S6', 'D6']",2000_54_4100_J6654,0.45
"['D4', 'D5']","['DJ', 'S6', 'SA']",2000_54_3200_AJ654,0.239
"['D4', 'D5']","['DJ', 'S5', 'S4']",2000_54_3200_J5544,0.83
"['D4', 'D5']","['DJ', 'S5', 'HJ']",2000_54_3110_JJ554,0.627
"['D4', 'D5']","['DJ', 'S5', 'HK']",2000_54_3110_KJ554,0.59
"['D4', 'D5']","['DJ', 'S5', 'DT']",2000_54_4100_JT554,0.706
"['D4', 'D5']","['DJ', 'S5', 'HA']",2000_54_3110_AJ554,0.624
"['D4', 'D5']","['DJ', 'S5', 'DQ']",2000_54_4100_QJ554,0.7
"['D4', 'D5']","['DJ', 'S5', 'H5']",2000_54_3110_J5554,0.931
"['D4', 'D5']","['DJ', 'S5', 'C4']",2000_54_3110_J5544,0.863
"['D4', 'D5']","['DJ', 'S5', 'HT']",2000_54_3110_JT554,0.591
"['D4', 'D5']","['DJ', 'S5', 'DA']",2000_54_4100_AJ554,0.736
"['D4', 'D5']","['DJ', 'S5', 'ST']",2000_54_3200_JT554,0.55
"['D4', 'D5']","['DJ', 'S5', 'SK']",2000_54_3200_KJ554,0.561
"['D4', 'D5']","['DJ', 'S5', 'SJ']",2000_54_3200_JJ554,0.605
"['D4', 'D5']","['DJ', 'S5', 'D8']",2000_54_4100_J8554,0.704
"['D4', 'D5']","['DJ', 'S5', 'D9']",2000_54_4100_J9554,0.717
"['D4', 'D5']","['DJ', 'S5', 'D6']",2000_54_4100_J6554,0.713
"['D4', 'D5']","['DJ', 'S5', 'D7']",2000_54_4100_J7554,0.691
"['D4', 'D5']","['DJ', 'S5', 'SA']",2000_54_3200_AJ554,0.571
"['D4', 'D5']","['DJ', 'S5', 'D2']",2000_54_4100_J5542,0.766
"['D4', 'D5']","['DJ', 'S5', 'D3']",2000_54_4100_J5543,0.755
"['D4', 'D5']","['DJ', 'S4', 'HJ']",2000_54_3110_JJ544,0.625
"['D4', 'D5']","['DJ', 'S4', 'HK']",2000_54_3110_KJ544,0.594
"['D4', 'D5']","['DJ', 'S4', 'DT']",2000_54_4100_JT544,0.717
"['D4', 'D5']","['DJ', 'S4', 'HA']",2000_54_3110_AJ544,0.585
"['D4', 'D5']","['DJ', 'S4', 'DQ']",2000_54_4100_QJ544,0.704
"['D4', 'D5']","['DJ', 'S4', 'C4']",2000_54_3110_J5444,0.953
"['D4', 'D5']","['DJ', 'S4', 'HT']",2000_54_3110_JT544,0.577
"['D4', 'D5']","['DJ', 'S4', 'DA']",2000_54_4100_AJ544,0.719
"['D4', 'D5']","['DJ', 'S4', 'ST']",2000_54_3200_JT544,0.543
"['D4', 'D5']","['DJ', 'S4', 'SK']",2000_54_3200_KJ544,0.574
"['D4', 'D5']","['DJ', 'S4', 'SJ']",2000_54_3200_JJ544,0.622
"['D4', 'D5']","['DJ', 'S4', 'D8']",2000_54_4100_J8544,0.69
"['D4', 'D5']","['DJ', 'S4', 'D9']",2000_54_4100_J9544,0.72
"['D4', 'D5']","['DJ', 'S4', 'D6']",2000_54_4100_J6544,0.743
"['D4', 'D5']","['DJ', 'S4', 'D7']",2000_54_4100_J7544,0.706
"['D4', 'D5']","['DJ', 'S4', 'SA']",2000_54_3200_AJ544,0.577
"['D4', 'D5']","['DJ', 'S4', 'D2']",2000_54_4100_J5442,0.76
"['D4', 'D5']","['DJ', 'S4', 'D3']",2000_54_4100_J5443,0.753
"['D4', 'D5']","['DJ', 'HJ', 'HK']",2000_54_3200_KJJ54,0.216
"['D4', 'D5']","['DJ', 'HJ', 'DT']",2000_54_4100_JJT54,0.443
"['D4', 'D5']","['DJ', 'HJ', 'HA']",2000_54_3200_AJJ54,0.206
"['D4', 'D5']","['DJ', 'HJ', 'DQ']",2000_54_4100_QJJ54,0.439
"['D4', 'D5']","['DJ', 'HJ', 'CK']",2000_54_3110_KJJ54,0.217
"['D4', 'D5']","['DJ', 'HJ', 'CJ']",2000_54_3110_JJJ54,0.251
"['D4', 'D5']","['DJ', 'HJ', 'CA']",2000_54_3110_AJJ54,0.206
"['D4', 'D5']","['DJ', 'HJ', 'HT']",2000_54_3200_JJT54,0.239
"['D4', 'D5']","['DJ', 'HJ', 'DA']",2000_54_4100_AJJ54,0.447
"['D4', 'D5']","['DJ', 'HJ', 'CT']",2000_54_3110_JJT54,0.191
"['D4', 'D5']","['DJ', 'HJ', 'D8']",2000_54_4100_JJ854,0.431
"['D4', 'D5']","['DJ', 'HJ', 'D9']",2000_54_4100_JJ954,0.45
"['D4', 'D5']","['DJ', 'HJ', 'D6']",2000_54_4100_JJ654,0.485
"['D4', 'D5']","['DJ', 'HJ', 'D7']",2000_54_4100_JJ754,0.473
"['D4', 'D5']","['DJ', 'HJ', 'D2']",2000_54_4100_JJ542,0.432
"['D4', 'D5']","['DJ', 'HJ', 'D3']",2000_54_4100_JJ543,0.485
"['D4', 'D5']","['DJ', 'HK', 'HA']",2000_54_3200_AKJ54,0.197
"['D4', 'D5']","['DJ', 'HK', 'CK']",2000_54_3110_KKJ54,0.23
"['D4', 'D5']","['DJ', 'HK', 'CA']",2000_54_3110_AKJ54,0.202
"['D4', 'D5']","['DJ', 'HK', 'HT']",2000_54_3200_KJT54,0.194
"['D4', 'D5']","['DJ', 'HK', 'CT']",2000_54_3110_KJT54,0.216
"['D4', 'D5']","['DJ', 'DT', 'HA']",2000_54_4100_AJT54,0.448
"['D4', 'D5']","['DJ', 'DT', 'DQ']",2000_54_5000_QJT54,0.859
"['D4', 'D5']","['DJ', 'DT', 'HT']",2000_54_4100_JTT54,0.446
"['D4', 'D5']","['DJ', 'DT', 'DA']",2000_54_5000_AJT54,0.848
"['D4', 'D5']","['DJ', 'DT', 'D8']",2000_54_5000_JT854,0.857
"['D4', 'D5']","['DJ', 'DT', 'D9']",2000_54_5000_JT954,0.885
"['D4', 'D5']","['DJ', 'DT', 'D6']",2000_54_5000_JT654,0.869
"['D4', 'D5']","['DJ', 'DT', 'D7']",2000_54_5000_JT754,0.863
"['D4', 'D5']","['DJ', 'DT', 'D2']",2000_54_5000_JT542,0.854
"['D4', 'D5']","['DJ', 'DT', 'D3']",2000_54_5000_JT543,0.867
"['D4', 'D5']","['DJ', 'HA', 'CA']",2000_54_3110_AAJ54,0.217
"['D4', 'D5']","['DJ', 'HA', 'HT']",2000_54_3200_AJT54,0.172
"['D4', 'D5']","['DJ', 'HA', 'DA']",2000_54_4100_AAJ54,0.419
"['D4', 'D5']","['DJ', 'HA', 'CT']",2000_54_3110_AJT54,0.191
"['D4', 'D5']","['DJ', 'DQ', 'DA']",2000_54_5000_AQJ54,0.846
"['D4', 'D5']","['DJ', 'DQ', 'D8']",2000_54_5000_QJ854,0.864
"['D4', 'D5']","['DJ', 'DQ', 'D9']",2000_54_5000_QJ954,0.863
"['D4', 'D5']","['DJ', 'DQ', 'D6']",2000_54_5000_QJ654,0.833
"['D4', 'D5']","['DJ', 'DQ', 'D7']",2000_54_5000_QJ754,0.846
"['D4', 'D5']","['DJ', 'DQ', 'D2']",2000_54_5000_QJ542,0.847
"['D4', 'D5']","['DJ', 'DQ', 'D3']",2000_54_5000_QJ543,0.881
"['D4', 'D5']","['DJ', 'HT', 'CT']",2000_54_3110_JTT54,0.226
"['D4', 'D5']","['DJ', 'DA', 'D8']",2000_54_5000_AJ854,0.841
"['D4', 'D5']","['DJ', 'DA', 'D9']",2000_54_5000_AJ954,0.854
"['D4', 'D5']","['DJ', 'DA', 'D6']",2000_54_5000_AJ654,0.867
"['D4', 'D5']","['DJ', 'DA', 'D7']",2000_54_5000_AJ754,0.864
"['D4', 'D5']","['DJ', 'DA', 'D2']",2000_54_5000_AJ542,0.832
"['D4', 'D5']","['DJ', 'DA', 'D3']",2000_54_5000_AJ543,0.872
"['D4', 'D5']","['DJ', 'D8', 'D9']",2000_54_5000_J9854,0.869
"['D4', 'D5']","['DJ', 'D8', 'D6']",2000_54_5000_J8654,0.869
"['D4', 'D5']","['DJ', 'D8', 'D7']",2000_54_5000_J8754,0.876
"['D4', 'D5']","['DJ', 'D8', 'D2']",2000_54_5000_J8542,0.873
"['D4', 'D5']","['DJ', 'D8', 'D3']",2000_54_5000_J8543,0.858
"['D4', 'D5']","['DJ', 'D9', 'D6']",2000_54_5000_J9654,0.862
"['D4', 'D5']","['DJ', 'D9', 'D7']",2000_54_5000_J9754,0.869
"['D4', 'D5']","['DJ', 'D9', 'D2']",2000_54_5000_J9542,0.842
"['D4', 'D5']","['DJ', 'D9', 'D3']",2000_54_5000_J9543,0.848
"['D4', 'D5']","['DJ', 'D6', 'D7']",2000_54_5000_J7654,0.893
"['D4', 'D5']","['DJ', 'D6', 'D2']",2000_54_5000_J6542,0.887
"['D4', 'D5']","['DJ', 'D6', 'D3']",2000_54_5000_J6543,0.892
"['D4', 'D5']","['DJ', 'D7', 'D2']",2000_54_5000_J7542,0.864
"['D4', 'D5']","['DJ', 'D7', 'D3']",2000_54_5000_J7543,0.874
"['D4', 'D5']","['DJ', 'D2', 'D3']",2000_54_5000_J5432,0.875
"['D4', 'D5']","['DK', 'S3', 'S2']",2000_54_3200_K5432,0.345
"['D4', 'D5']","['DK', 'S3', 'HQ']",2000_54_3110_KQ543,0.226
"['D4', 'D5']","['DK', 'S3', 'S7']",2000_54_3200_K7543,0.334
"['D4', 'D5']","['DK', 'S3', 'S6']",2000_54_3200_K6543,0.442
"['D4', 'D5']","['DK', 'S3', 'S5']",2000_54_3200_K5543,0.648
"['D4', 'D5']","['DK', 'S3', 'S4']",2000_54_3200_K5443,0.639
"['D4', 'D5']","['DK', 'S3', 'HK']",2000_54_3110_KK543,0.256
"['D4', 'D5']","['DK', 'S3', 'DT']",2000_54_4100_KT543,0.463
"['D4', 'D5']","['DK', 'S3', 'HA']",2000_54_3110_AK543,0.231
"['D4', 'D5']","['DK', 'S3', 'DQ']",2000_54_4100_KQ543,0.476
"['D4', 'D5']","['DK', 'S3', 'H5']",2000_54_3110_K5543,0.661
"['D4', 'D5']","['DK', 'S3', 'C3']",2000_54_3110_K5433,0.236
"['D4', 'D5']","['DK', 'S3', 'C2']",2000_54_3110_K5432,0.325
"['D4', 'D5']","['DK', 'S3', 'C7']",2000_54_3110_K7543,0.332
"['D4', 'D5']","['DK', 'S3', 'C6']",2000_54_3110_K6543,0.452
"['D4', 'D5']","['DK', 'S3', 'C4']",2000_54_3110_K5443,0.657
"['D4', 'D5']","['DK', 'S3', 'HT']",2000_54_3110_KT543,0.222
"['D4', 'D5']","['DK', 'S3', 'DA']",2000_54_4100_AK543,0.472
"['D4', 'D5']","['DK', 'S3', 'SQ']",2000_54_3200_KQ543,0.233
"['D4', 'D5']","['DK', 'S3', 'ST']",2000_54_3200_KT543,0.232
"['D4', 'D5']","['DK', 'S3', 'SK']",2000_54_3200_KK543,0.257
"['D4', 'D5']","['DK', 'S3', 'D6']",2000_54_4100_K6543,0.611
"['D4', 'D5']","['DK', 'S3', 'D7']",2000_54_4100_K7543,0.535
"['D4', 'D5']","['DK', 'S3', 'SA']",2000_54_3200_AK543,0.232
"['D4', 'D5']","['DK', 'S3', 'D2']",2000_54_4100_K5432,0.525
"['D4', 'D5']","['DK', 'S3', 'D3']",2000_54_4100_K5433,0.459
"['D4', 'D5']","['DK', 'S2', 'HQ']",2000_54_3110_KQ542,0.212
"['D4', 'D5']","['DK', 'S2', 'S7']",2000_54_3200_K7542,0.217
"['D4', 'D5']","['DK', 'S2', 'S6']",2000_54_3200_K6542,0.332
"['D4', 'D5']","['DK', 'S2', 'S5']",2000_54_3200_K5542,0.623
"['D4', 'D5']","['DK', 'S2', 'S4']",2000_54_3200_K5442,0.619
"['D4', 'D5']","['DK', 'S2', 'HK']",2000_54_3110_KK542,0.233
"['D4', 'D5']","['DK', 'S2', 'DT']",2000_54_4100_KT542,0.466
"['D4', 'D5']","['DK', 'S2', 'HA']",2000_54_3110_AK542,0.222
"['D4', 'D5']","['DK', 'S2', 'DQ']",2000_54_4100_KQ542,0.439
"['D4', 'D5']","['DK', 'S2', 'H5']",2000_54_3110_K5542,0.676
"['D4', 'D5']","['DK', 'S2', 'C2']",2000_54_3110_K5422,0.232
"['D4', 'D5']","['DK', 'S2', 'C7']",2000_54_3110_K7542,0.237
"['D4', 'D5']","['DK', 'S2', 'C6']",2000_54_3110_K6542,0.373
"['D4', 'D5']","['DK', 'S2', 'C4']",2000_54_3110_K5442,0.636
"['D4', 'D5']","['DK', 'S2', 'HT']",2000_54_3110_KT542,0.192
"['D4', 'D5']","['DK', 'S2', 'DA']",2000_54_4100_AK542,0.484
"['D4', 'D5']","['DK', 'S2', 'SQ']",2000_54_3200_KQ542,0.221
"['D4', 'D5']","['DK', 'S2', 'ST']",2000_54_3200_KT542,0.201
"['D4', 'D5']","['DK', 'S2', 'SK']",2000_54_3200_KK542,0.261
"['D4', 'D5']","['DK', 'S2', 'D6']",2000_54_4100_K6542,0.538
"['D4', 'D5']","['DK', 'S2', 'D7']",2000_54_4100_K7542,0.447
"['D4', 'D5']","['DK', 'S2', 'SA']",2000_54_3200_AK542,0.208
"['D4', 'D5']","['DK', 'S2', 'D2']",2000_54_4100_K5422,0.439
"['D4', 'D5']","['DK', 'HQ', 'S7']",2000_54_3110_KQ754,0.23
"['D4', 'D5']","['DK', 'HQ', 'S6']",2000_54_3110_KQ654,0.242
"['D4', 'D5']","['DK', 'HQ', 'S5']",2000_54_3110_KQ554,0.618
"['D4', 'D5']","['DK', 'HQ', 'S4']",2000_54_3110_KQ544,0.604
"['D4', 'D5']","['DK', 'HQ', 'HK']",2000_54_3200_KKQ54,0.209
"['D4', 'D5']","['DK', 'HQ', 'DT']",2000_54_4100_KQT54,0.407
"['D4', 'D5']","['DK', 'HQ', 'HA']",2000_54_3200_AKQ54,0.198
"['D4', 'D5']","['DK', 'HQ', 'DQ']",2000_54_4100_KQQ54,0.471
"['D4', 'D5']","['DK', 'HQ', 'H5']",2000_54_3200_KQ554,0.563
"['D4', 'D5']","['DK', 'HQ', 'CK']",2000_54_3110_KKQ54,0.22
"['D4', 'D5']","['DK', 'HQ', 'CA']",2000_54_3110_AKQ54,0.233
"['D4', 'D5']","['DK', 'HQ', 'HT']",2000_54_3200_KQT54,0.175
"['D4', 'D5']","['DK', 'HQ', 'CQ']",2000_54_3110_KQQ54,0.229
"['D4', 'D5']","['DK', 'HQ', 'DA']",2000_54_4100_AKQ54,0.44
"['D4', 'D5']","['DK', 'HQ', 'CT']",2000_54_3110_KQT54,0.206
"['D4', 'D5']","['DK', 'HQ', 'H6']",2000_54_3200_KQ654,0.237
"['D4', 'D5']","['DK', 'HQ', 'H7']",2000_54_3200_KQ754,0.228
"['D4', 'D5']","['DK', 'HQ', 'H4']",2000_54_3200_KQ544,0.584
"['D4', 'D5']","['DK', 'HQ', 'D6']",2000_54_4100_KQ654,0.489
"['D4', 'D5']","['DK', 'HQ', 'D7']",2000_54_4100_KQ754,0.44
"['D4', 'D5']","['DK', 'S7', 'S6']",2000_54_3200_K7654,0.432
"['D4', 'D5']","['DK', 'S7', 'S5']",2000_54_3200_K7554,0.602
"['D4', 'D5']","['DK', 'S7', 'S4']",2000_54_3200_K7544,0.588
"['D4', 'D5']","['DK', 'S7', 'HK']",2000_54_3110_KK754,0.242
"['D4', 'D5']","['DK', 'S7', 'DT']",2000_54_4100_KT754,0.461
"['D4', 'D5']","['DK', 'S7', 'HA']",2000_54_3110_AK754,0.25
"['D4', 'D5']","['DK', 'S7', 'H5']",2000_54_3110_K7554,0.58
"['D4', 'D5']","['DK', 'S7', 'C7']",2000_54_3110_K7754,0.251
"['D4', 'D5']","['DK', 'S7', 'C6']",2000_54_3110_K7654,0.452
"['D4', 'D5']","['DK', 'S7', 'C4']",2000_54_3110_K7544,0.64
"['D4', 'D5']","['DK', 'S7', 'HT']",2000_54_3110_KT754,0.239
"['D4', 'D5']","['DK', 'S7', 'DA']",2000_54_4100_AK754,0.479
"['D4', 'D5']","['DK', 'S7', 'ST']",2000_54_3200_KT754,0.211
"['D4', 'D5']","['DK', 'S7', 'SK']",2000_54_3200_KK754,0.249
"['D4', 'D5']","['DK', 'S7', 'D6']",2000_54_4100_K7654,0.576
"['D4', 'D5']","['DK', 'S7', 'D7']",2000_54_4100_K7754,0.454
"['D4', 'D5']","['DK', 'S7', 'SA']",2000_54_3200_AK754,0.229
"['D4', 'D5']","['DK', 'S6', 'S5']",2000_54_3200_K6554,0.606
"['D4', 'D5']","['DK', 'S6', 'S4']",2000_54_3200_K6544,0.597
"['D4', 'D5']","['DK', 'S6', 'HK']",2000_54_3110_KK654,0.252
"['D4', 'D5']","['DK', 'S6', 'DT']",2000_54_4100_KT654,0.49
"['D4', 'D5']","['DK', 'S6', 'HA']",2000_54_3110_AK654,0.24
"['D4', 'D5']","['DK', 'S6', 'H5']",2000_54_3110_K6554,0.628
"['D4', 'D5']","['DK', 'S6', 'C6']",2000_54_3110_K6654,0.265
"['D4', 'D5']","['DK', 'S6', 'C4']",2000_54_3110_K6544,0.616
"['D4', 'D5']","['DK', 'S6', 'HT']",2000_54_3110_KT654,0.265
"['D4', 'D5']","['DK', 'S6', 'DA']",2000_54_4100_AK654,0.449
