608,1.0,-55.9,-40,-35.0,5210
614,1.0,-56.3,-200,-35.0,5110
617,1.0,-55.9,-40,-35.0,5090
621,1.0,-56.5,-100,-35.0,5050
623,1.0,-56.1,-40,-35.0,5030
628,1.0,-57.0,-120,-35.0,4970
632,1.0,-56.4,-180,-35.0,4890
635,1.0,-56.5,-40,-35.0,4870
640,1.0,-58.1,-120,-35.0,4810
643,1.0,-59.3,-40,-35.0,4790
649,1.0,-63.7,-360,-35.0,4630
651,1.0,-64.6,-30,-35.0,4620
653,1.0,-63.0,-40,-35.0,4600
656,1.0,-63.1,-40,-35.0,4580
661,1.0,-65.1,-160,-35.0,4500
663,1.0,-63.8,-30,-35.0,4490
5,1.0,-62.6,-160,-35.0,9920
7,1.0,-62.5,-30,-35.0,9910
10,1.0,-62.5,-40,-35.0,9890
12,1.0,-61.6,-30,-35.0,9880
14,1.0,-61.6,-40,-35.0,9860
19,1.0,-64.0,-160,-35.0,9780
21,1.0,-59.6,-40,-35.0,9760
25,1.0,-60.5,-120,-35.0,9700
27,1.0,-57.7,-40,-35.0,9680
29,1.0,-56.8,-30,-35.0,9670
32,1.0,-56.8,80,-35.0,9710
34,1.0,-56.8,-30,-35.0,9700
38,1.0,-54.4,160,-35.0,9780
41,1.0,-54.5,-40,-35.0,9760
43,1.0,-54.5,-40,-35.0,9740
45,1.0,-55.6,-30,-35.0,9730
49,1.0,-55.6,-40,-35.0,9710
51,1.0,-55.5,-30,-35.0,9700
53,1.0,-55.7,80,-35.0,9740
55,1.0,-56.8,-30,-35.0,9730
60,1.0,-58.4,-200,-35.0,9630
63,1.0,-58.4,-40,-35.0,9610
67,1.0,-58.0,-120,-35.0,9550
71,1.0,-58.4,-120,-35.0,9490
76,1.0,-54.8,320,-35.0,9650
79,1.0,-53.4,100,-35.0,9690
84,1.0,-54.2,-200,-35.0,9610
87,1.0,-54.3,-40,-35.0,9590
92,1.0,-55.5,-160,-35.0,9510
95,1.0,-53.5,80,-35.0,9550
97,1.0,-52.9,-40,-35.0,9530
100,1.0,-53.4,-80,-35.0,9490
105,1.0,-51.4,240,-35.0,9610
109,1.0,-49.0,80,-35.0,9650
112,1.0,-49.6,-100,-35.0,9610
114,1.0,-48.3,-30,-35.0,9600
116,1.0,-48.3,-40,-35.0,9580
120,1.0,-51.1,-80,-35.0,9540
122,1.0,-49.5,40,-35.0,9560
124,1.0,-49.4,-30,-35.0,9550
127,1.0,-49.4,-40,-35.0,9530
132,1.0,-50.4,-140,-35.0,9470
135,1.0,-51.2,-40,-35.0,9450
139,1.0,-51.4,-100,-35.0,9410
141,1.0,-48.6,-40,-35.0,9390
146,1.0,-51.6,-220,-35.0,9290
149,1.0,-52.0,-80,-35.0,9250
151,1.0,-51.9,-30,-35.0,9240
153,1.0,-51.5,-40,-35.0,9220
156,1.0,-49.9,-40,-35.0,9200
158,1.0,-49.9,-40,-35.0,9180
161,1.0,-50.4,-80,-35.0,9140
165,1.0,-50.0,80,-35.0,9180
170,1.0,-52.0,-40,-35.0,9160
174,1.0,-54.8,-80,-35.0,9120
176,1.0,-54.8,-30,-35.0,9110
178,1.0,-50.4,-40,-35.0,9090
183,1.0,-48.0,-160,-35.0,9030
188,1.0,-45.2,160,-35.0,9110
191,1.0,-44.2,-40,-35.0,9090
194,1.0,-43.4,40,-35.0,9110
198,1.0,-43.9,-80,-35.0,9070
200,1.0,-43.9,-40,-35.0,9050
203,1.0,-42.7,40,-35.0,9070
208,1.0,-44.3,-200,-35.0,8970
213,1.0,-43.1,160,-35.0,9050
215,1.0,-44.3,40,-35.0,9070
217,1.0,-44.3,-30,-35.0,9060
219,1.0,-43.1,80,-35.0,9100
222,1.0,-43.6,-80,-35.0,9060
227,1.0,-44.4,-200,-35.0,8960
229,1.0,-45.3,-30,-35.0,8950
231,1.0,-44.1,40,-35.0,8970
234,1.0,-44.5,-80,-35.0,8930
237,1.0,-44.5,-80,-35.0,8890
241,1.0,-44.5,-80,-35.0,8850
245,1.0,-45.3,-120,-35.0,8790
247,1.0,-44.8,-30,-35.0,8780
252,1.0,-46.0,-40,-35.0,8760
255,1.0,-45.0,-40,-35.0,8740
259,1.0,-45.0,-80,-35.0,8700
262,1.0,-45.0,-80,-35.0,8660
267,1.0,-46.6,-200,-35.0,8560
270,1.0,-47.8,-40,-35.0,8540
272,1.0,-47.0,40,-35.0,8560
275,1.0,-44.0,100,-35.0,8600
277,1.0,-42.8,80,-35.0,8640
279,1.0,-42.1,-30,-35.0,8630
283,1.0,-42.9,-120,-35.0,8570
