953,1.0,-44.6,-80,9999992980.0
955,1.0,-43.8,40,9999993000.0
958,1.0,-44.3,-80,9999992960.0
961,1.0,-44.5,-60,9999992940.0
963,1.0,-43.2,-30,9999992930.0
968,1.0,-40.8,160,9999993010.0
971,1.0,-40.9,-40,9999992990.0
974,1.0,-39.7,-80,9999992950.0
977,1.0,-39.7,-40,9999992930.0
982,1.0,-36.9,240,9999993050.0
984,1.0,-36.9,-30,9999993040.0
986,1.0,-35.5,80,9999993080.0
990,1.0,-36.9,-80,9999993040.0
995,1.0,-37.3,-160,9999992960.0
998,1.0,-37.8,-80,9999992920.0
1001,0.02,-36.2,80,9999992960.0
1006,0.02,-36.2,-280,9999992820.0
1009,0.02,-34.2,120,9999992880.0
1014,0.02,-26.6,280,9999993020.0
1019,0.02,-30.6,-280,9999992880.0
1025,0.02,-33.9,-360,9999992700.0
1030,0.02,-37.1,-360,9999992520.0
1036,0.02,-34.0,280,9999992660.0
1041,0.02,-30.0,360,9999992840.0
1046,0.02,-27.3,240,9999992940.0
1048,0.02,-27.3,80,9999992980.0
1053,0.02,-18.1,280,9999993120.0
1056,0.02,-16.5,120,9999993180.0
1059,0.02,-13.1,100,9999993220.0
1065,0.02,-18.3,-560,9999992940.0
1073,0.02,-23.1,-520,9999992680.0
1075,0.02,-21.9,80,9999992720.0
1080,0.02,-18.8,280,9999992860.0
1086,0.02,-22.8,-440,9999992660.0
1095,0.02,-27.3,-480,9999992420.0
1101,0.02,-32.1,-440,9999992200.0
1110,0.02,-38.9,-480,9999991960.0
1116,0.02,-44.5,-440,9999991740.0
1121,0.02,-46.9,-280,9999991600.0
1124,0.02,-44.3,100,9999991640.0
1127,0.02,-43.0,100,9999991680.0
1133,0.02,-47.8,-520,9999991420.0
1138,0.02,-43.8,280,9999991560.0
1143,0.02,-41.4,280,9999991700.0
1148,0.02,-37.8,280,9999991840.0
1155,0.02,-43.4,-480,9999991600.0
1164,0.02,-47.9,-480,9999991360.0
1166,0.02,-46.7,80,9999991400.0
1170,0.02,-44.8,160,9999991460.0
1177,0.02,-50.4,-480,9999991220.0
1180,0.02,-51.8,100,9999991260.0
1184,0.02,-53.4,200,9999991360.0
1192,0.02,-57.1,-400,9999991160.0
1198,0.02,-61.5,-480,9999990920.0
1204,0.02,-63.9,-360,9999990740.0
1206,0.02,-62.7,80,9999990780.0
1215,0.02,-67.2,-480,9999990540.0
1220,0.02,-64.0,280,9999990680.0
1225,0.02,-66.5,-280,9999990540.0
1228,0.02,-64.1,120,9999990600.0
1234,0.02,-66.9,-360,9999990420.0
1239,0.02,-69.3,-280,9999990280.0
1245,0.02,-66.3,360,9999990460.0
1251,0.02,-69.1,-320,9999990300.0
1256,0.02,-66.0,280,9999990440.0
1262,0.02,-70.8,-520,9999990180.0
1265,0.02,-71.4,100,9999990220.0
1269,0.02,-69.0,200,9999990320.0
1277,0.02,-66.2,520,9999990580.0
1282,0.02,-63.0,280,9999990720.0
1291,0.02,-57.9,480,9999990960.0
1296,0.02,-54.1,280,9999991100.0
1304,0.02,-58.1,-520,9999990840.0
1306,0.02,-56.9,80,9999990880.0
1310,0.02,-54.9,160,9999990940.0
1312,0.02,-53.3,80,9999990980.0
1319,0.02,-58.3,-440,9999990760.0
1324,0.02,-61.5,-280,9999990620.0
1329,0.02,-62.5,-220,9999990520.0
1333,0.02,-57.7,200,9999990620.0
1339,0.02,-63.7,-360,9999990440.0
1346,0.02,-64.9,-400,9999990240.0
1351,0.02,-61.8,280,9999990380.0
1354,0.02,-60.4,100,9999990420.0
1360,0.02,-63.2,-360,9999990240.0
1365,0.02,-60.0,280,9999990380.0
1368,0.02,-58.7,100,9999990420.0
1371,0.02,-58.3,120,9999990480.0
1380,0.02,-62.7,-480,9999990240.0
1387,0.02,-65.5,-480,9999990000.0
1392,0.02,-65.1,-280,9999989860.0
1398,0.02,-69.1,-440,9999989640.0
1401,0.02,-67.3,100,9999989680.0
1405,0.02,-64.1,200,9999989780.0
1408,0.02,-59.1,100,9999989820.0
1410,0.02,-57.9,80,9999989860.0
1413,0.02,-55.7,100,9999989900.0
1418,0.02,-60.9,-280,9999989760.0
1423,0.02,-58.2,240,9999989860.0
1425,0.02,-59.8,80,9999989900.0
1431,0.02,-62.6,-360,9999989720.0
1437,0.02,-58.6,440,9999989940.0
1442,0.02,-55.4,240,9999990040.0
1444,0.02,-54.0,80,9999990080.0
1453,0.02,-58.5,-480,9999989840.0
1456,0.02,-58.9,120,9999989900.0
1459,0.02,-57.5,100,9999989940.0
1463,0.02,-54.7,200,9999990040.0
1466,0.02,-53.3,100,9999990080.0
1472,0.02,-60.1,-440,9999989860.0
1477,0.02,-57.0,280,9999990000.0
1479,0.02,-57.0,80,9999990040.0
1484,0.02,-59.0,-280,9999989900.0
1491,0.02,-62.2,-480,9999989660.0
1496,0.02,-64.2,-280,9999989520.0
1501,0.02,-68.2,-320,9999989380.0
1506,0.02,-62.6,280,9999989520.0
1510,0.02,-61.8,200,9999989620.0
1515,0.02,-67.4,-280,9999989480.0
1518,0.02,-63.4,120,9999989540.0
1523,0.02,-62.6,-280,9999989400.0
1528,0.02,-56.2,280,9999989540.0
1531,0.02,-58.0,100,9999989580.0
1536,0.02,-58.8,280,9999989720.0
1539,0.02,-60.2,100,9999989760.0
1544,0.02,-58.2,280,9999989900.0
1548,0.02,-59.4,160,9999989960.0
1553,0.02,-57.8,280,9999990100.0
1558,0.02,-61.6,-280,9999989960.0
1563,0.02,-58.8,-280,9999989820.0
1568,0.02,-50.8,280,9999989960.0
1573,0.02,-54.4,-280,9999989820.0
1578,0.02,-60.0,-280,9999989680.0
1583,0.02,-58.4,-280,9999989540.0
1591,0.02,-58.8,-520,9999989280.0
1596,0.02,-51.6,280,9999989420.0
1601,0.02,-44.0,280,9999989560.0
1603,0.02,-38.8,80,9999989600.0
1608,0.02,-33.2,280,9999989740.0
1610,0.02,-33.4,80,9999989780.0
1619,0.02,-39.2,-480,9999989540.0
1625,0.02,-30.8,320,9999989700.0
1630,0.02,-36.4,-280,9999989560.0
1636,0.02,-43.6,-440,9999989340.0
1642,0.02,-43.6,280,9999989480.0
1647,0.02,-41.6,-280,9999989340.0
1652,0.02,-34.4,240,9999989440.0
1655,0.02,-34.2,100,9999989480.0
1660,0.02,-33.4,240,9999989580.0
1664,0.02,-27.0,160,9999989640.0
1669,0.02,-30.8,-280,9999989500.0
1674,0.02,-35.6,-280,9999989360.0
1679,0.02,-28.8,280,9999989500.0
1681,0.02,-23.2,80,9999989540.0
1687,0.02,-16.0,360,9999989720.0
1689,0.02,-16.0,80,9999989760.0
1692,0.02,-10.2,100,9999989800.0
1694,0.02,-12.2,80,9999989840.0
1702,0.02,-15.0,-560,9999989560.0
1707,0.02,-13.4,280,9999989700.0
1712,0.02,-7.0,280,9999989840.0
1714,0.02,-3.4,80,9999989880.0
1719,0.02,-4.6,240,9999989980.0
1722,0.02,-0.2,120,9999990040.0
1726,0.02,-1.4,160,9999990100.0
1732,0.02,-0.6,-440,9999989880.0
1735,0.02,-0.6,100,9999989920.0
1740,0.02,-6.2,-360,9999989740.0
1745,0.02,-8.6,280,9999989880.0
1752,0.02,-6.6,480,9999990120.0
1755,0.02,-10.4,100,9999990160.0
1759,0.02,-11.2,200,9999990260.0
1762,0.02,-5.0,100,9999990300.0
1767,0.02,-3.0,280,9999990440.0
1772,0.02,-2.2,240,9999990540.0
1779,0.02,-7.8,-480,9999990300.0
1787,0.02,-8.6,-520,9999990040.0
1789,0.02,-5.4,40,9999990060.0
1793,0.02,-1.6,160,9999990120.0
1799,0.02,-7.6,-400,9999989920.0
1808,0.02,-8.8,-480,9999989680.0
1813,0.02,-8.4,-360,9999989500.0
1818,0.02,-8.8,240,9999989600.0
1820,0.02,-9.0,80,9999989640.0
1825,0.02,-8.2,-280,9999989500.0
1830,0.02,-13.8,-280,9999989360.0
1834,0.02,-13.2,160,9999989420.0
1837,0.02,-13.2,120,9999989480.0
1842,0.02,-11.2,-280,9999989340.0
1845,0.02,-5.4,100,9999989380.0
1850,0.02,-0.2,240,9999989480.0
1855,0.02,7.0,280,9999989620.0
1860,0.02,8.4,240,9999989720.0
1862,0.02,7.2,80,9999989760.0
1865,0.02,7.2,100,9999989800.0
1871,0.02,2.0,-440,9999989580.0
1878,0.02,-2.2,-320,9999989420.0
1880,0.02,1.4,80,9999989460.0
1888,0.02,-5.0,-400,9999989260.0
1893,0.02,-8.6,-280,9999989120.0
1896,0.02,-4.0,100,9999989160.0
1899,0.02,-7.4,100,9999989200.0
1904,0.02,-12.6,-280,9999989060.0
1909,0.02,-9.8,360,9999989240.0
1914,0.02,-2.6,240,9999989340.0
1916,0.02,-3.0,80,9999989380.0
1921,0.02,-1.2,280,9999989520.0
1927,0.02,-7.6,-440,9999989300.0
1931,0.02,-7.0,160,9999989360.0
1936,0.02,0.2,280,9999989500.0
1940,0.02,-1.0,160,9999989560.0
1945,0.02,1.0,280,9999989700.0
1950,0.02,1.8,-200,9999989600.0
1956,0.02,10.2,360,9999989780.0
1961,0.02,15.8,280,9999989920.0
1966,0.02,21.8,280,9999990060.0
1970,0.02,20.6,160,9999990120.0
1972,0.02,19.4,80,9999990160.0
1977,0.02,25.0,280,9999990300.0
1984,0.02,19.0,-480,9999990060.0
1989,0.02,19.0,-280,9999989920.0
1991,0.02,17.0,80,9999989960.0
1994,0.02,17.0,100,9999990000.0
1996,0.02,15.0,80,9999990040.0
2001,0.02,11.2,-280,9999989900.0
2004,0.02,9.6,120,9999989960.0
2007,0.02,9.0,100,9999990000.0
2012,0.02,9.0,280,9999990140.0
2017,0.02,14.6,280,9999990280.0
2019,0.02,18.2,80,9999990320.0
2028,0.02,10.6,-480,9999990080.0
2033,0.02,16.2,280,9999990220.0
2036,0.02,20.0,100,9999990260.0
2041,0.02,20.0,-280,9999990120.0
2046,0.02,28.0,280,9999990260.0
2049,0.02,26.4,120,9999990320.0
2052,0.02,24.6,100,9999990360.0
2056,0.02,25.8,200,9999990460.0
2061,0.02,25.4,240,9999990560.0
2067,0.02,19.4,-520,9999990300.0
2072,0.02,21.4,-280,9999990160.0
2079,0.02,13.0,-520,9999989900.0
2084,0.02,13.0,-280,9999989760.0
2087,0.02,16.6,-80,9999989720.0
2090,0.02,14.8,100,9999989760.0
2097,0.02,12.8,-480,9999989520.0
2105,0.02,14.4,400,9999989720.0
2112,0.02,8.6,-480,9999989480.0
2117,0.02,9.0,280,9999989620.0
2120,0.02,8.6,120,9999989680.0
2129,0.02,6.6,-480,9999989440.0
2131,0.02,10.2,80,9999989480.0
2136,0.02,10.2,280,9999989620.0
2140,0.02,11.4,200,9999989720.0
2143,0.02,8.8,100,9999989760.0
2145,0.02,8.8,80,9999989800.0
2150,0.02,5.0,-280,9999989660.0
2154,0.02,5.8,160,9999989720.0
2161,0.02,7.0,-440,9999989500.0
2163,0.02,5.0,80,9999989540.0
2166,0.02,3.2,100,9999989580.0
2168,0.02,3.2,80,9999989620.0
2173,0.02,-2.0,-280,9999989480.0
2177,0.02,-1.2,200,9999989580.0
2180,0.02,-1.8,100,9999989620.0
2187,0.02,-2.2,-480,9999989380.0
2190,0.02,-2.2,100,9999989420.0
2197,0.02,6.2,480,9999989660.0
2205,0.02,-1.8,-520,9999989400.0
2207,0.02,-5.8,80,9999989440.0
2212,0.02,-4.4,240,9999989540.0
2216,0.02,-4.4,200,9999989640.0
2221,0.02,-2.6,280,9999989780.0
2228,0.02,-10.2,-480,9999989540.0
2236,0.02,-16.6,-400,9999989340.0
2238,0.02,-11.0,80,9999989380.0
2247,0.02,-10.6,-480,9999989140.0
2252,0.02,-8.6,240,9999989240.0
2257,0.02,-13.0,-280,9999989100.0
2259,0.02,-8.2,80,9999989140.0
2264,0.02,-1.0,240,9999989240.0
2270,0.02,-0.2,-280,9999989100.0
2274,0.02,-1.0,160,9999989160.0
2281,0.02,-7.0,-520,9999988900.0
2286,0.02,-1.8,240,9999989000.0
2293,0.02,-3.8,-480,9999988760.0
2298,0.02,-2.6,280,9999988900.0
2305,0.02,-8.6,-480,9999988660.0
2310,0.02,-8.0,-220,9999988560.0
2317,0.02,-14.2,-520,9999988300.0
2322,0.02,-13.8,280,9999988440.0
2326,0.02,-14.6,200,9999988540.0
2331,0.02,-14.6,240,9999988640.0
2335,0.02,-13.4,200,9999988740.0
2338,0.02,-13.4,100,9999988780.0
2344,0.02,-13.4,-440,9999988560.0
2348,0.02,-8.6,160,9999988620.0
2355,0.02,-14.2,-480,9999988380.0
2358,0.02,-9.2,100,9999988420.0
2363,0.02,-8.4,-200,9999988320.0
2367,0.02,-7.8,160,9999988380.0
2369,0.02,-8.0,80,9999988420.0
2375,0.02,-8.8,-360,9999988240.0
2380,0.02,-9.6,280,9999988380.0
2386,0.02,-8.4,360,9999988560.0
2390,0.02,-7.6,160,9999988620.0
2395,0.02,-8.0,240,9999988720.0
2398,0.02,-2.4,120,9999988780.0
2402,0.02,-5.2,-120,9999988720.0
2408,0.02,-4.0,400,9999988920.0
2413,0.02,-2.8,280,9999989060.0
2418,0.02,-2.8,280,9999989200.0
2423,0.02,1.6,240,9999989300.0
2428,0.02,0.8,280,9999989440.0
2433,0.02,0.4,240,9999989540.0
2440,0.02,-7.2,-480,9999989300.0
2447,0.02,-12.0,-320,9999989140.0
2452,0.02,-10.0,280,9999989280.0
2457,0.02,-15.6,-280,9999989140.0
2464,0.02,-15.6,-480,9999988900.0
2467,0.02,-11.8,100,9999988940.0
2472,0.02,-15.4,-280,9999988800.0
2475,0.02,-15.4,100,9999988840.0
2482,0.02,-21.0,-480,9999988600.0
2487,0.02,-21.0,-280,9999988460.0
2490,0.02,-21.0,120,9999988520.0
2495,0.02,-24.8,-280,9999988380.0
2497,0.02,-26.8,80,9999988420.0
2501,0.02,-28.0,160,9999988480.0
2504,0.02,-27.6,120,9999988540.0
2509,0.02,-20.0,280,9999988680.0
2512,0.02,-21.8,100,9999988720.0
2515,0.02,-21.8,100,9999988760.0
2521,0.02,-23.4,-440,9999988540.0
2527,0.02,-29.8,-360,9999988360.0
2529,0.02,-30.2,80,9999988400.0
2538,0.02,-36.0,-480,9999988160.0
2543,0.02,-35.2,280,9999988300.0
2546,0.02,-36.6,100,9999988340.0
2548,0.02,-30.6,80,9999988380.0
2553,0.02,-30.6,-280,9999988240.0
2558,0.02,-22.6,280,9999988380.0
2563,0.02,-17.0,280,9999988520.0
2565,0.02,-15.4,80,9999988560.0
2569,0.02,-15.2,120,9999988600.0
2571,0.02,-9.6,80,9999988640.0
2574,0.02,-12.6,100,9999988680.0
2580,0.02,-12.2,-440,9999988460.0
2589,0.02,-10.2,480,9999988700.0
2596,0.02,-16.2,-480,9999988460.0
2603,0.02,-15.0,-360,9999988280.0
2608,0.02,-13.0,280,9999988420.0
2612,0.02,-14.2,160,9999988480.0
2619,0.02,-11.4,480,9999988720.0
