holeCards,commCards,Key,Value
"['D2', 'C2']","['S9', 'S8', 'ST']",1100_22_3110_T9822,0.2683
"['D2', 'C2']","['S9', 'S8', 'SK']",1100_22_3110_K9822,0.3333
"['D2', 'C2']","['S9', 'S8', 'SJ']",1100_22_3110_J9822,0.2977
"['D2', 'C2']","['S9', 'S8', 'SA']",1100_22_3110_A9822,0.3335
"['D2', 'C2']","['S9', 'DJ', 'DK']",1100_22_3110_KJ922,0.4244
"['D2', 'C2']","['S9', 'DJ', 'S3']",1100_22_2210_J9322,0.4257
"['D2', 'C2']","['S9', 'DJ', 'S2']",1100_22_2210_J9222,0.9211
"['D2', 'C2']","['S9', 'DJ', 'HQ']",1100_22_2111_QJ922,0.3993
"['D2', 'C2']","['S9', 'DJ', 'S7']",1100_22_2210_J9722,0.3985
"['D2', 'C2']","['S9', 'DJ', 'S6']",1100_22_2210_J9622,0.4183
"['D2', 'C2']","['S9', 'DJ', 'S5']",1100_22_2210_J9522,0.4245
"['D2', 'C2']","['S9', 'DJ', 'S4']",1100_22_2210_J9422,0.4196
"['D2', 'C2']","['S9', 'DJ', 'HJ']",1100_22_2111_JJ922,0.4449
"['D2', 'C2']","['S9', 'DJ', 'HK']",1100_22_2111_KJ922,0.4157
"['D2', 'C2']","['S9', 'DJ', 'DT']",1100_22_3110_JT922,0.369
"['D2', 'C2']","['S9', 'DJ', 'HA']",1100_22_2111_AJ922,0.4422
"['D2', 'C2']","['S9', 'DJ', 'DQ']",1100_22_3110_QJ922,0.3833
"['D2', 'C2']","['S9', 'DJ', 'C9']",1100_22_2210_J9922,0.4398
"['D2', 'C2']","['S9', 'DJ', 'H5']",1100_22_2111_J9522,0.4304
"['D2', 'C2']","['S9', 'DJ', 'CK']",1100_22_2210_KJ922,0.4168
"['D2', 'C2']","['S9', 'DJ', 'CJ']",1100_22_2210_JJ922,0.4362
"['D2', 'C2']","['S9', 'DJ', 'CA']",1100_22_2210_AJ922,0.4447
"['D2', 'C2']","['S9', 'DJ', 'HT']",1100_22_2111_JT922,0.3586
"['D2', 'C2']","['S9', 'DJ', 'CQ']",1100_22_2210_QJ922,0.3913
"['D2', 'C2']","['S9', 'DJ', 'DA']",1100_22_3110_AJ922,0.45
"['D2', 'C2']","['S9', 'DJ', 'D4']",1100_22_3110_J9422,0.4408
"['D2', 'C2']","['S9', 'DJ', 'CT']",1100_22_2210_JT922,0.353
"['D2', 'C2']","['S9', 'DJ', 'H9']",1100_22_2111_J9922,0.4351
"['D2', 'C2']","['S9', 'DJ', 'H2']",1100_22_2111_J9222,0.945
"['D2', 'C2']","['S9', 'DJ', 'H3']",1100_22_2111_J9322,0.4383
"['D2', 'C2']","['S9', 'DJ', 'H6']",1100_22_2111_J9622,0.4463
"['D2', 'C2']","['S9', 'DJ', 'H7']",1100_22_2111_J9722,0.4085
"['D2', 'C2']","['S9', 'DJ', 'H4']",1100_22_2111_J9422,0.4486
"['D2', 'C2']","['S9', 'DJ', 'D9']",1100_22_3110_J9922,0.4411
"['D2', 'C2']","['S9', 'DJ', 'D6']",1100_22_3110_J9622,0.4376
"['D2', 'C2']","['S9', 'DJ', 'D7']",1100_22_3110_J9722,0.4046
"['D2', 'C2']","['S9', 'DJ', 'D5']",1100_22_3110_J9522,0.4407
"['D2', 'C2']","['S9', 'DJ', 'D3']",1100_22_3110_J9322,0.441
"['D2', 'C2']","['S9', 'DK', 'S3']",1100_22_2210_K9322,0.4356
"['D2', 'C2']","['S9', 'DK', 'S2']",1100_22_2210_K9222,0.9333
"['D2', 'C2']","['S9', 'DK', 'HQ']",1100_22_2111_KQ922,0.4217
"['D2', 'C2']","['S9', 'DK', 'S7']",1100_22_2210_K9722,0.4216
"['D2', 'C2']","['S9', 'DK', 'S6']",1100_22_2210_K9622,0.4192
"['D2', 'C2']","['S9', 'DK', 'S5']",1100_22_2210_K9522,0.4295
"['D2', 'C2']","['S9', 'DK', 'S4']",1100_22_2210_K9422,0.4397
"['D2', 'C2']","['S9', 'DK', 'HK']",1100_22_2111_KK922,0.4645
"['D2', 'C2']","['S9', 'DK', 'DT']",1100_22_3110_KT922,0.4075
"['D2', 'C2']","['S9', 'DK', 'HA']",1100_22_2111_AK922,0.4544
"['D2', 'C2']","['S9', 'DK', 'DQ']",1100_22_3110_KQ922,0.4434
"['D2', 'C2']","['S9', 'DK', 'C9']",1100_22_2210_K9922,0.4582
"['D2', 'C2']","['S9', 'DK', 'H5']",1100_22_2111_K9522,0.4418
"['D2', 'C2']","['S9', 'DK', 'CK']",1100_22_2210_KK922,0.4494
"['D2', 'C2']","['S9', 'DK', 'CA']",1100_22_2210_AK922,0.455
"['D2', 'C2']","['S9', 'DK', 'HT']",1100_22_2111_KT922,0.4017
"['D2', 'C2']","['S9', 'DK', 'CQ']",1100_22_2210_KQ922,0.4268
"['D2', 'C2']","['S9', 'DK', 'DA']",1100_22_3110_AK922,0.4649
"['D2', 'C2']","['S9', 'DK', 'D4']",1100_22_3110_K9422,0.463
"['D2', 'C2']","['S9', 'DK', 'CT']",1100_22_2210_KT922,0.4048
"['D2', 'C2']","['S9', 'DK', 'H9']",1100_22_2111_K9922,0.4568
"['D2', 'C2']","['S9', 'DK', 'H2']",1100_22_2111_K9222,0.9597
"['D2', 'C2']","['S9', 'DK', 'H3']",1100_22_2111_K9322,0.4678
"['D2', 'C2']","['S9', 'DK', 'H6']",1100_22_2111_K9622,0.4485
"['D2', 'C2']","['S9', 'DK', 'H7']",1100_22_2111_K9722,0.4325
"['D2', 'C2']","['S9', 'DK', 'H4']",1100_22_2111_K9422,0.4495
"['D2', 'C2']","['S9', 'DK', 'D9']",1100_22_3110_K9922,0.4525
"['D2', 'C2']","['S9', 'DK', 'D6']",1100_22_3110_K9622,0.4539
"['D2', 'C2']","['S9', 'DK', 'D7']",1100_22_3110_K9722,0.44
"['D2', 'C2']","['S9', 'DK', 'D5']",1100_22_3110_K9522,0.463
"['D2', 'C2']","['S9', 'DK', 'D3']",1100_22_3110_K9322,0.4658
"['D2', 'C2']","['S9', 'S3', 'S2']",1100_22_3110_93222,0.8233
"['D2', 'C2']","['S9', 'S3', 'HQ']",1100_22_2111_Q9322,0.4343
"['D2', 'C2']","['S9', 'S3', 'S7']",1100_22_3110_97322,0.3373
"['D2', 'C2']","['S9', 'S3', 'S6']",1100_22_3110_96322,0.3537
"['D2', 'C2']","['S9', 'S3', 'S5']",1100_22_3110_95322,0.3448
"['D2', 'C2']","['S9', 'S3', 'S4']",1100_22_3110_94322,0.3475
"['D2', 'C2']","['S9', 'S3', 'DT']",1100_22_2210_T9322,0.407
"['D2', 'C2']","['S9', 'S3', 'HA']",1100_22_2111_A9322,0.446
"['D2', 'C2']","['S9', 'S3', 'DQ']",1100_22_2210_Q9322,0.4302
"['D2', 'C2']","['S9', 'S3', 'C9']",1100_22_2210_99322,0.4453
"['D2', 'C2']","['S9', 'S3', 'H5']",1100_22_2111_95322,0.442
"['D2', 'C2']","['S9', 'S3', 'C3']",1100_22_2210_93322,0.4465
"['D2', 'C2']","['S9', 'S3', 'C7']",1100_22_2210_97322,0.4183
"['D2', 'C2']","['S9', 'S3', 'C6']",1100_22_2210_96322,0.4234
"['D2', 'C2']","['S9', 'S3', 'C5']",1100_22_2210_95322,0.4275
"['D2', 'C2']","['S9', 'S3', 'C4']",1100_22_2210_94322,0.4493
"['D2', 'C2']","['S9', 'S3', 'CA']",1100_22_2210_A9322,0.4444
"['D2', 'C2']","['S9', 'S3', 'HT']",1100_22_2111_T9322,0.4139
"['D2', 'C2']","['S9', 'S3', 'H9']",1100_22_2111_99322,0.4545
"['D2', 'C2']","['S9', 'S3', 'H2']",1100_22_2111_93222,0.9357
"['D2', 'C2']","['S9', 'S3', 'H3']",1100_22_2111_93322,0.4334
"['D2', 'C2']","['S9', 'S3', 'SQ']",1100_22_3110_Q9322,0.3587
"['D2', 'C2']","['S9', 'S3', 'H6']",1100_22_2111_96322,0.4274
"['D2', 'C2']","['S9', 'S3', 'H7']",1100_22_2111_97322,0.4152
"['D2', 'C2']","['S9', 'S3', 'H4']",1100_22_2111_94322,0.4405
"['D2', 'C2']","['S9', 'S3', 'ST']",1100_22_3110_T9322,0.3378
"['D2', 'C2']","['S9', 'S3', 'SA']",1100_22_3110_A9322,0.3604
"['D2', 'C2']","['S9', 'S2', 'HQ']",1100_22_2111_Q9222,0.9247
"['D2', 'C2']","['S9', 'S2', 'S7']",1100_22_3110_97222,0.8047
"['D2', 'C2']","['S9', 'S2', 'S6']",1100_22_3110_96222,0.8107
"['D2', 'C2']","['S9', 'S2', 'S5']",1100_22_3110_95222,0.8154
"['D2', 'C2']","['S9', 'S2', 'S4']",1100_22_3110_94222,0.8183
"['D2', 'C2']","['S9', 'S2', 'DT']",1100_22_2210_T9222,0.9116
"['D2', 'C2']","['S9', 'S2', 'HA']",1100_22_2111_A9222,0.9448
"['D2', 'C2']","['S9', 'S2', 'DQ']",1100_22_2210_Q9222,0.9303
"['D2', 'C2']","['S9', 'S2', 'C9']",1100_22_2210_99222,0.9478
"['D2', 'C2']","['S9', 'S2', 'C8']",1100_22_2210_98222,0.9128
"['D2', 'C2']","['S9', 'S2', 'H5']",1100_22_2111_95222,0.9265
"['D2', 'C2']","['S9', 'S2', 'C3']",1100_22_2210_93222,0.9346
"['D2', 'C2']","['S9', 'S2', 'C7']",1100_22_2210_97222,0.9208
"['D2', 'C2']","['S9', 'S2', 'C6']",1100_22_2210_96222,0.9157
"['D2', 'C2']","['S9', 'S2', 'C5']",1100_22_2210_95222,0.9274
"['D2', 'C2']","['S9', 'S2', 'C4']",1100_22_2210_94222,0.9361
"['D2', 'C2']","['S9', 'S2', 'CA']",1100_22_2210_A9222,0.9499
"['D2', 'C2']","['S9', 'S2', 'HT']",1100_22_2111_T9222,0.9084
"['D2', 'C2']","['S9', 'S2', 'H9']",1100_22_2111_99222,0.9484
"['D2', 'C2']","['S9', 'S2', 'H2']",1100_22_2111_92222,0.9998
"['D2', 'C2']","['S9', 'S2', 'SQ']",1100_22_3110_Q9222,0.8133
"['D2', 'C2']","['S9', 'S2', 'H6']",1100_22_2111_96222,0.9172
"['D2', 'C2']","['S9', 'S2', 'H7']",1100_22_2111_97222,0.9192
"['D2', 'C2']","['S9', 'S2', 'H4']",1100_22_2111_94222,0.9344
"['D2', 'C2']","['S9', 'S2', 'ST']",1100_22_3110_T9222,0.7974
"['D2', 'C2']","['S9', 'S2', 'SK']",1100_22_3110_K9222,0.8267
"['D2', 'C2']","['S9', 'S2', 'SJ']",1100_22_3110_J9222,0.8076
"['D2', 'C2']","['S9', 'S2', 'SA']",1100_22_3110_A9222,0.828
"['D2', 'C2']","['S9', 'HQ', 'S7']",1100_22_2111_Q9722,0.4151
"['D2', 'C2']","['S9', 'HQ', 'S6']",1100_22_2111_Q9622,0.4154
"['D2', 'C2']","['S9', 'HQ', 'S5']",1100_22_2111_Q9522,0.4194
"['D2', 'C2']","['S9', 'HQ', 'S4']",1100_22_2111_Q9422,0.4418
"['D2', 'C2']","['S9', 'HQ', 'DT']",1100_22_2111_QT922,0.3837
"['D2', 'C2']","['S9', 'HQ', 'HA']",1100_22_2111_AQ922,0.4317
"['D2', 'C2']","['S9', 'HQ', 'DQ']",1100_22_2111_QQ922,0.4499
"['D2', 'C2']","['S9', 'HQ', 'C9']",1100_22_2111_Q9922,0.4459
"['D2', 'C2']","['S9', 'S7', 'S6']",1100_22_3110_97622,0.2948
"['D2', 'C2']","['S9', 'S7', 'S5']",1100_22_3110_97522,0.3187
"['D2', 'C2']","['S9', 'S7', 'S4']",1100_22_3110_97422,0.3448
"['D2', 'C2']","['S9', 'S7', 'DT']",1100_22_2210_T9722,0.3572
"['D2', 'C2']","['S9', 'S7', 'HA']",1100_22_2111_A9722,0.4189
"['D2', 'C2']","['S9', 'S7', 'DQ']",1100_22_2210_Q9722,0.4208
"['D2', 'C2']","['S9', 'S7', 'C9']",1100_22_2210_99722,0.4235
"['D2', 'C2']","['S9', 'S7', 'H5']",1100_22_2111_97522,0.3906
"['D2', 'C2']","['S9', 'S7', 'C7']",1100_22_2210_97722,0.4212
"['D2', 'C2']","['S9', 'S7', 'C6']",1100_22_2210_97622,0.3684
"['D2', 'C2']","['S9', 'S7', 'C5']",1100_22_2210_97522,0.3951
"['D2', 'C2']","['S9', 'S7', 'C4']",1100_22_2210_97422,0.4173
"['D2', 'C2']","['S9', 'S7', 'CA']",1100_22_2210_A9722,0.4242
"['D2', 'C2']","['S9', 'S7', 'HT']",1100_22_2111_T9722,0.367
"['D2', 'C2']","['S9', 'S7', 'H9']",1100_22_2111_99722,0.4282
"['D2', 'C2']","['S9', 'S7', 'SQ']",1100_22_3110_Q9722,0.3341
"['D2', 'C2']","['S9', 'S7', 'H6']",1100_22_2111_97622,0.3582
"['D2', 'C2']","['S9', 'S7', 'H7']",1100_22_2111_97722,0.4191
"['D2', 'C2']","['S9', 'S7', 'H4']",1100_22_2111_97422,0.4257
"['D2', 'C2']","['S9', 'S7', 'ST']",1100_22_3110_T9722,0.293
"['D2', 'C2']","['S9', 'S7', 'SA']",1100_22_3110_A9722,0.3402
"['D2', 'C2']","['S9', 'S6', 'S5']",1100_22_3110_96522,0.3224
"['D2', 'C2']","['S9', 'S6', 'S4']",1100_22_3110_96422,0.3461
"['D2', 'C2']","['S9', 'S6', 'DT']",1100_22_2210_T9622,0.3871
"['D2', 'C2']","['S9', 'S6', 'HA']",1100_22_2111_A9622,0.4354
"['D2', 'C2']","['S9', 'S6', 'DQ']",1100_22_2210_Q9622,0.4282
"['D2', 'C2']","['S9', 'S6', 'C9']",1100_22_2210_99622,0.4285
"['D2', 'C2']","['S9', 'S6', 'H5']",1100_22_2111_96522,0.394
"['D2', 'C2']","['S9', 'S6', 'C6']",1100_22_2210_96622,0.4288
"['D2', 'C2']","['S9', 'S6', 'C5']",1100_22_2210_96522,0.3993
"['D2', 'C2']","['S9', 'S6', 'C4']",1100_22_2210_96422,0.4226
"['D2', 'C2']","['S9', 'S6', 'CA']",1100_22_2210_A9622,0.4287
"['D2', 'C2']","['S9', 'S6', 'HT']",1100_22_2111_T9622,0.3928
"['D2', 'C2']","['S9', 'S6', 'H9']",1100_22_2111_99622,0.4326
"['D2', 'C2']","['S9', 'S6', 'SQ']",1100_22_3110_Q9622,0.3411
"['D2', 'C2']","['S9', 'S6', 'H6']",1100_22_2111_96622,0.4321
"['D2', 'C2']","['S9', 'S6', 'H4']",1100_22_2111_96422,0.4265
"['D2', 'C2']","['S9', 'S6', 'ST']",1100_22_3110_T9622,0.3195
"['D2', 'C2']","['S9', 'S6', 'SA']",1100_22_3110_A9622,0.3425
"['D2', 'C2']","['S9', 'S5', 'S4']",1100_22_3110_95422,0.3531
"['D2', 'C2']","['S9', 'S5', 'DT']",1100_22_2210_T9522,0.4168
"['D2', 'C2']","['S9', 'S5', 'HA']",1100_22_2111_A9522,0.4409
"['D2', 'C2']","['S9', 'S5', 'DQ']",1100_22_2210_Q9522,0.4153
"['D2', 'C2']","['S9', 'S5', 'C9']",1100_22_2210_99522,0.4406
"['D2', 'C2']","['S9', 'S5', 'H5']",1100_22_2111_95522,0.4325
"['D2', 'C2']","['S9', 'S5', 'C5']",1100_22_2210_95522,0.4338
"['D2', 'C2']","['S9', 'S5', 'C4']",1100_22_2210_95422,0.4355
"['D2', 'C2']","['S9', 'S5', 'CA']",1100_22_2210_A9522,0.4362
"['D2', 'C2']","['S9', 'S5', 'HT']",1100_22_2111_T9522,0.4161
"['D2', 'C2']","['S9', 'S5', 'H9']",1100_22_2111_99522,0.4367
"['D2', 'C2']","['S9', 'S5', 'SQ']",1100_22_3110_Q9522,0.3431
"['D2', 'C2']","['S9', 'S5', 'H4']",1100_22_2111_95422,0.4386
"['D2', 'C2']","['S9', 'S5', 'ST']",1100_22_3110_T9522,0.3333
"['D2', 'C2']","['S9', 'S5', 'SA']",1100_22_3110_A9522,0.3557
"['D2', 'C2']","['S9', 'S4', 'DT']",1100_22_2210_T9422,0.4232
"['D2', 'C2']","['S9', 'S4', 'HA']",1100_22_2111_A9422,0.451
"['D2', 'C2']","['S9', 'S4', 'DQ']",1100_22_2210_Q9422,0.4252
"['D2', 'C2']","['S9', 'S4', 'C9']",1100_22_2210_99422,0.4418
"['D2', 'C2']","['S9', 'S4', 'C4']",1100_22_2210_94422,0.4369
"['D2', 'C2']","['S9', 'S4', 'CA']",1100_22_2210_A9422,0.4471
"['D2', 'C2']","['S9', 'S4', 'HT']",1100_22_2111_T9422,0.4245
"['D2', 'C2']","['S9', 'S4', 'H9']",1100_22_2111_99422,0.4355
"['D2', 'C2']","['S9', 'S4', 'SQ']",1100_22_3110_Q9422,0.3452
"['D2', 'C2']","['S9', 'S4', 'H4']",1100_22_2111_94422,0.4414
"['D2', 'C2']","['S9', 'S4', 'ST']",1100_22_3110_T9422,0.3396
"['D2', 'C2']","['S9', 'S4', 'SA']",1100_22_3110_A9422,0.3579
"['D2', 'C2']","['S9', 'DT', 'HA']",1100_22_2111_AT922,0.4416
"['D2', 'C2']","['S9', 'DT', 'DQ']",1100_22_3110_QT922,0.391
"['D2', 'C2']","['S9', 'DT', 'C9']",1100_22_2210_T9922,0.4371
"['D2', 'C2']","['S9', 'DT', 'CA']",1100_22_2210_AT922,0.4383
"['D2', 'C2']","['S9', 'DT', 'HT']",1100_22_2111_TT922,0.4331
"['D2', 'C2']","['S9', 'DT', 'CQ']",1100_22_2210_QT922,0.3896
"['D2', 'C2']","['S9', 'DT', 'DA']",1100_22_3110_AT922,0.4414
"['D2', 'C2']","['S9', 'DT', 'CT']",1100_22_2210_TT922,0.4274
"['D2', 'C2']","['S9', 'DT', 'H9']",1100_22_2111_T9922,0.4387
"['D2', 'C2']","['S9', 'DT', 'D9']",1100_22_3110_T9922,0.4418
"['D2', 'C2']","['S9', 'HA', 'C9']",1100_22_2111_A9922,0.4545
"['D2', 'C2']","['S9', 'HA', 'CA']",1100_22_2111_AA922,0.4621
"['D2', 'C2']","['S9', 'DQ', 'C9']",1100_22_2210_Q9922,0.4478
"['D2', 'C2']","['S9', 'DQ', 'CA']",1100_22_2210_AQ922,0.4617
"['D2', 'C2']","['S9', 'DQ', 'CQ']",1100_22_2210_QQ922,0.4466
"['D2', 'C2']","['S9', 'DQ', 'DA']",1100_22_3110_AQ922,0.4514
"['D2', 'C2']","['S9', 'DQ', 'D9']",1100_22_3110_Q9922,0.4554
"['D2', 'C2']","['S9', 'C9', 'C8']",1100_22_3110_99822,0.431
"['D2', 'C2']","['S9', 'C9', 'C3']",1100_22_3110_99322,0.4675
"['D2', 'C2']","['S9', 'C9', 'C7']",1100_22_3110_99722,0.4415
"['D2', 'C2']","['S9', 'C9', 'C6']",1100_22_3110_99622,0.4488
"['D2', 'C2']","['S9', 'C9', 'C5']",1100_22_3110_99522,0.4625
"['D2', 'C2']","['S9', 'C9', 'C4']",1100_22_3110_99422,0.4582
"['D2', 'C2']","['S9', 'C9', 'CA']",1100_22_3110_A9922,0.466
"['D2', 'C2']","['S9', 'C9', 'DA']",1100_22_2210_A9922,0.4621
"['D2', 'C2']","['S9', 'C9', 'H9']",1100_22_2111_99922,0.5992
"['D2', 'C2']","['S9', 'C9', 'D9']",1100_22_2210_99922,0.5889
"['D2', 'C2']","['S9', 'CA', 'DA']",1100_22_2210_AA922,0.4651
"['D2', 'C2']","['S8', 'DJ', 'DK']",1100_22_3110_KJ822,0.4501
"['D2', 'C2']","['S8', 'DJ', 'S3']",1100_22_2210_J8322,0.4422
"['D2', 'C2']","['S8', 'DJ', 'S2']",1100_22_2210_J8222,0.9251
"['D2', 'C2']","['S8', 'DJ', 'HQ']",1100_22_2111_QJ822,0.4207
"['D2', 'C2']","['S8', 'DJ', 'S7']",1100_22_2210_J8722,0.392
"['D2', 'C2']","['S8', 'DJ', 'S6']",1100_22_2210_J8622,0.4113
"['D2', 'C2']","['S8', 'DJ', 'S5']",1100_22_2210_J8522,0.4199
"['D2', 'C2']","['S8', 'DJ', 'S4']",1100_22_2210_J8422,0.4214
"['D2', 'C2']","['S8', 'DJ', 'HJ']",1100_22_2111_JJ822,0.4475
"['D2', 'C2']","['S8', 'DJ', 'HK']",1100_22_2111_KJ822,0.4432
"['D2', 'C2']","['S8', 'DJ', 'DT']",1100_22_3110_JT822,0.3851
"['D2', 'C2']","['S8', 'DJ', 'HA']",1100_22_2111_AJ822,0.4462
"['D2', 'C2']","['S8', 'DJ', 'DQ']",1100_22_3110_QJ822,0.4284
"['D2', 'C2']","['S8', 'DJ', 'C8']",1100_22_2210_J8822,0.4551
"['D2', 'C2']","['S8', 'DJ', 'H5']",1100_22_2111_J8522,0.4361
"['D2', 'C2']","['S8', 'DJ', 'CK']",1100_22_2210_KJ822,0.4405
"['D2', 'C2']","['S8', 'DJ', 'CJ']",1100_22_2210_JJ822,0.4501
"['D2', 'C2']","['S8', 'DJ', 'CA']",1100_22_2210_AJ822,0.4429
"['D2', 'C2']","['S8', 'DJ', 'HT']",1100_22_2111_JT822,0.3806
"['D2', 'C2']","['S8', 'DJ', 'CQ']",1100_22_2210_QJ822,0.4076
"['D2', 'C2']","['S8', 'DJ', 'DA']",1100_22_3110_AJ822,0.4492
"['D2', 'C2']","['S8', 'DJ', 'D4']",1100_22_3110_J8422,0.4524
"['D2', 'C2']","['S8', 'DJ', 'CT']",1100_22_2210_JT822,0.3831
"['D2', 'C2']","['S8', 'DJ', 'H8']",1100_22_2111_J8822,0.445
"['D2', 'C2']","['S8', 'DJ', 'H2']",1100_22_2111_J8222,0.9503
"['D2', 'C2']","['S8', 'DJ', 'H3']",1100_22_2111_J8322,0.4469
"['D2', 'C2']","['S8', 'DJ', 'H6']",1100_22_2111_J8622,0.4288
"['D2', 'C2']","['S8', 'DJ', 'H7']",1100_22_2111_J8722,0.4101
"['D2', 'C2']","['S8', 'DJ', 'H4']",1100_22_2111_J8422,0.4404
"['D2', 'C2']","['S8', 'DJ', 'D8']",1100_22_3110_J8822,0.4553
"['D2', 'C2']","['S8', 'DJ', 'D6']",1100_22_3110_J8622,0.4419
"['D2', 'C2']","['S8', 'DJ', 'D7']",1100_22_3110_J8722,0.4102
"['D2', 'C2']","['S8', 'DJ', 'D5']",1100_22_3110_J8522,0.4389
"['D2', 'C2']","['S8', 'DJ', 'D3']",1100_22_3110_J8322,0.4572
"['D2', 'C2']","['S8', 'DK', 'S3']",1100_22_2210_K8322,0.4459
"['D2', 'C2']","['S8', 'DK', 'S2']",1100_22_2210_K8222,0.9439
"['D2', 'C2']","['S8', 'DK', 'HQ']",1100_22_2111_KQ822,0.4503
"['D2', 'C2']","['S8', 'DK', 'S7']",1100_22_2210_K8722,0.4207
"['D2', 'C2']","['S8', 'DK', 'S6']",1100_22_2210_K8622,0.4204
"['D2', 'C2']","['S8', 'DK', 'S5']",1100_22_2210_K8522,0.4289
"['D2', 'C2']","['S8', 'DK', 'S4']",1100_22_2210_K8422,0.4467
"['D2', 'C2']","['S8', 'DK', 'HK']",1100_22_2111_KK822,0.4619
"['D2', 'C2']","['S8', 'DK', 'DT']",1100_22_3110_KT822,0.4492
"['D2', 'C2']","['S8', 'DK', 'HA']",1100_22_2111_AK822,0.4637
"['D2', 'C2']","['S8', 'DK', 'DQ']",1100_22_3110_KQ822,0.4661
"['D2', 'C2']","['S8', 'DK', 'C8']",1100_22_2210_K8822,0.4645
"['D2', 'C2']","['S8', 'DK', 'H5']",1100_22_2111_K8522,0.4493
"['D2', 'C2']","['S8', 'DK', 'CK']",1100_22_2210_KK822,0.4547
"['D2', 'C2']","['S8', 'DK', 'CA']",1100_22_2210_AK822,0.4669
"['D2', 'C2']","['S8', 'DK', 'HT']",1100_22_2111_KT822,0.4304
"['D2', 'C2']","['S8', 'DK', 'CQ']",1100_22_2210_KQ822,0.4579
"['D2', 'C2']","['S8', 'DK', 'DA']",1100_22_3110_AK822,0.4718
"['D2', 'C2']","['S8', 'DK', 'D4']",1100_22_3110_K8422,0.4638
"['D2', 'C2']","['S8', 'DK', 'CT']",1100_22_2210_KT822,0.4405
"['D2', 'C2']","['S8', 'DK', 'H8']",1100_22_2111_K8822,0.4621
"['D2', 'C2']","['S8', 'DK', 'H2']",1100_22_2111_K8222,0.9689
"['D2', 'C2']","['S8', 'DK', 'H3']",1100_22_2111_K8322,0.4622
"['D2', 'C2']","['S8', 'DK', 'H6']",1100_22_2111_K8622,0.4359
"['D2', 'C2']","['S8', 'DK', 'H7']",1100_22_2111_K8722,0.435
"['D2', 'C2']","['S8', 'DK', 'H4']",1100_22_2111_K8422,0.4629
"['D2', 'C2']","['S8', 'DK', 'D8']",1100_22_3110_K8822,0.4607
"['D2', 'C2']","['S8', 'DK', 'D6']",1100_22_3110_K8622,0.4438
"['D2', 'C2']","['S8', 'DK', 'D7']",1100_22_3110_K8722,0.4396
"['D2', 'C2']","['S8', 'DK', 'D5']",1100_22_3110_K8522,0.4548
"['D2', 'C2']","['S8', 'DK', 'D3']",1100_22_3110_K8322,0.47
