holeCards,commCards,Key,Value
"['D2', 'D4']","['S7', 'D8', 'D7']",2000_42_4100_87742,0.42
"['D2', 'D4']","['S7', 'D9', 'D7']",2000_42_4100_97742,0.38
"['D2', 'D4']","['S7', 'D6', 'D7']",2000_42_4100_77642,0.433
"['D2', 'D4']","['S7', 'D6', 'D5']",2000_42_4100_76542,0.522
"['D2', 'D4']","['S7', 'D7', 'SA']",2000_42_3200_A7742,0.184
"['D2', 'D4']","['S7', 'D7', 'D5']",2000_42_4100_77542,0.427
"['D2', 'D4']","['S7', 'D7', 'D3']",2000_42_4100_77432,0.449
"['D2', 'D4']","['S6', 'S5', 'S4']",2000_42_3200_65442,0.396
"['D2', 'D4']","['S6', 'S5', 'HJ']",2000_42_2210_J6542,0.244
"['D2', 'D4']","['S6', 'S5', 'HK']",2000_42_2210_K6542,0.248
"['D2', 'D4']","['S6', 'S5', 'DT']",2000_42_3200_T6542,0.289
"['D2', 'D4']","['S6', 'S5', 'HA']",2000_42_2210_A6542,0.275
"['D2', 'D4']","['S6', 'S5', 'H5']",2000_42_2210_65542,0.285
"['D2', 'D4']","['S6', 'S5', 'C6']",2000_42_2210_66542,0.259
"['D2', 'D4']","['S6', 'S5', 'C4']",2000_42_2210_65442,0.476
"['D2', 'D4']","['S6', 'S5', 'HT']",2000_42_2210_T6542,0.243
"['D2', 'D4']","['S6', 'S5', 'DA']",2000_42_3200_A6542,0.267
"['D2', 'D4']","['S6', 'S5', 'D6']",2000_42_3200_66542,0.303
"['D2', 'D4']","['S6', 'S5', 'D5']",2000_42_3200_65542,0.293
"['D2', 'D4']","['S6', 'S4', 'HJ']",2000_42_2210_J6442,0.521
"['D2', 'D4']","['S6', 'S4', 'HK']",2000_42_2210_K6442,0.525
"['D2', 'D4']","['S6', 'S4', 'DT']",2000_42_3200_T6442,0.547
"['D2', 'D4']","['S6', 'S4', 'HA']",2000_42_2210_A6442,0.533
"['D2', 'D4']","['S6', 'S4', 'C6']",2000_42_2210_66442,0.517
"['D2', 'D4']","['S6', 'S4', 'C4']",2000_42_2210_64442,0.889
"['D2', 'D4']","['S6', 'S4', 'HT']",2000_42_2210_T6442,0.492
"['D2', 'D4']","['S6', 'S4', 'DA']",2000_42_3200_A6442,0.573
"['D2', 'D4']","['S6', 'S4', 'D6']",2000_42_3200_66442,0.559
"['D2', 'D4']","['S6', 'HJ', 'HK']",2000_42_2210_KJ642,0.135
"['D2', 'D4']","['S6', 'HJ', 'HA']",2000_42_2210_AJ642,0.128
"['D2', 'D4']","['S6', 'HJ', 'C6']",2000_42_2111_J6642,0.148
"['D2', 'D4']","['S6', 'HJ', 'C5']",2000_42_2111_J6542,0.278
"['D2', 'D4']","['S6', 'HJ', 'C4']",2000_42_2111_J6442,0.557
"['D2', 'D4']","['S6', 'HJ', 'CK']",2000_42_2111_KJ642,0.149
"['D2', 'D4']","['S6', 'HJ', 'CJ']",2000_42_2111_JJ642,0.162
"['D2', 'D4']","['S6', 'HJ', 'CA']",2000_42_2111_AJ642,0.147
"['D2', 'D4']","['S6', 'HJ', 'HT']",2000_42_2210_JT642,0.135
"['D2', 'D4']","['S6', 'HJ', 'CT']",2000_42_2111_JT642,0.146
"['D2', 'D4']","['S6', 'HJ', 'H6']",2000_42_2210_J6642,0.148
"['D2', 'D4']","['S6', 'HJ', 'SJ']",2000_42_2210_JJ642,0.163
"['D2', 'D4']","['S6', 'HK', 'HA']",2000_42_2210_AK642,0.154
"['D2', 'D4']","['S6', 'HK', 'C6']",2000_42_2111_K6642,0.156
"['D2', 'D4']","['S6', 'HK', 'C5']",2000_42_2111_K6542,0.265
"['D2', 'D4']","['S6', 'HK', 'C4']",2000_42_2111_K6442,0.547
"['D2', 'D4']","['S6', 'HK', 'CK']",2000_42_2111_KK642,0.162
"['D2', 'D4']","['S6', 'HK', 'CA']",2000_42_2111_AK642,0.139
"['D2', 'D4']","['S6', 'HK', 'HT']",2000_42_2210_KT642,0.139
"['D2', 'D4']","['S6', 'HK', 'CT']",2000_42_2111_KT642,0.132
"['D2', 'D4']","['S6', 'HK', 'H6']",2000_42_2210_K6642,0.156
"['D2', 'D4']","['S6', 'HK', 'SK']",2000_42_2210_KK642,0.156
"['D2', 'D4']","['S6', 'DT', 'HA']",2000_42_3110_AT642,0.195
"['D2', 'D4']","['S6', 'DT', 'H5']",2000_42_3110_T6542,0.301
"['D2', 'D4']","['S6', 'DT', 'C6']",2000_42_3110_T6642,0.197
"['D2', 'D4']","['S6', 'DT', 'C4']",2000_42_3110_T6442,0.575
"['D2', 'D4']","['S6', 'DT', 'HT']",2000_42_3110_TT642,0.199
"['D2', 'D4']","['S6', 'DT', 'DA']",2000_42_4100_AT642,0.433
"['D2', 'D4']","['S6', 'DT', 'ST']",2000_42_3200_TT642,0.181
"['D2', 'D4']","['S6', 'DT', 'D6']",2000_42_4100_T6642,0.419
"['D2', 'D4']","['S6', 'DT', 'SA']",2000_42_3200_AT642,0.184
"['D2', 'D4']","['S6', 'DT', 'D5']",2000_42_4100_T6542,0.497
"['D2', 'D4']","['S6', 'HA', 'C6']",2000_42_2111_A6642,0.171
"['D2', 'D4']","['S6', 'HA', 'C5']",2000_42_2111_A6542,0.284
"['D2', 'D4']","['S6', 'HA', 'C4']",2000_42_2111_A6442,0.519
"['D2', 'D4']","['S6', 'HA', 'CA']",2000_42_2111_AA642,0.167
"['D2', 'D4']","['S6', 'HA', 'HT']",2000_42_2210_AT642,0.144
"['D2', 'D4']","['S6', 'HA', 'DA']",2000_42_3110_AA642,0.199
"['D2', 'D4']","['S6', 'HA', 'CT']",2000_42_2111_AT642,0.14
"['D2', 'D4']","['S6', 'HA', 'H6']",2000_42_2210_A6642,0.157
"['D2', 'D4']","['S6', 'HA', 'D6']",2000_42_3110_A6642,0.196
"['D2', 'D4']","['S6', 'HA', 'SA']",2000_42_2210_AA642,0.153
"['D2', 'D4']","['S6', 'HA', 'D5']",2000_42_3110_A6542,0.306
"['D2', 'D4']","['S6', 'DQ', 'D6']",2000_42_4100_Q6642,0.436
"['D2', 'D4']","['S6', 'H5', 'C6']",2000_42_2111_66542,0.306
"['D2', 'D4']","['S6', 'H5', 'C5']",2000_42_2111_65542,0.29
"['D2', 'D4']","['S6', 'H5', 'C4']",2000_42_2111_65442,0.466
"['D2', 'D4']","['S6', 'H5', 'CT']",2000_42_2111_T6542,0.268
"['D2', 'D4']","['S6', 'H5', 'D6']",2000_42_3110_66542,0.324
"['D2', 'D4']","['S6', 'H5', 'D5']",2000_42_3110_65542,0.302
"['D2', 'D4']","['S6', 'C6', 'HT']",2000_42_2111_T6642,0.156
"['D2', 'D4']","['S6', 'C6', 'CT']",2000_42_2210_T6642,0.15
"['D2', 'D4']","['S6', 'C6', 'H6']",2000_42_2111_66642,0.197
"['D2', 'D4']","['S6', 'C6', 'H4']",2000_42_2111_66442,0.57
"['D2', 'D4']","['S6', 'C6', 'D6']",2000_42_3110_66642,0.192
"['D2', 'D4']","['S6', 'C4', 'HT']",2000_42_2111_T6442,0.511
"['D2', 'D4']","['S6', 'C4', 'DA']",2000_42_3110_A6442,0.573
"['D2', 'D4']","['S6', 'C4', 'H4']",2000_42_2111_64442,0.894
"['D2', 'D4']","['S6', 'C4', 'D6']",2000_42_3110_66442,0.594
"['D2', 'D4']","['S6', 'C4', 'D5']",2000_42_3110_65442,0.508
"['D2', 'D4']","['S6', 'HT', 'CT']",2000_42_2111_TT642,0.16
"['D2', 'D4']","['S6', 'HT', 'ST']",2000_42_2210_TT642,0.153
"['D2', 'D4']","['S6', 'DA', 'D6']",2000_42_4100_A6642,0.394
"['D2', 'D4']","['S6', 'DA', 'SA']",2000_42_3200_AA642,0.212
"['D2', 'D4']","['S6', 'DA', 'D5']",2000_42_4100_A6542,0.522
"['D2', 'D4']","['S6', 'ST', 'D6']",2000_42_3200_T6642,0.179
"['D2', 'D4']","['S6', 'SK', 'D6']",2000_42_3200_K6642,0.185
"['D2', 'D4']","['S6', 'SJ', 'D6']",2000_42_3200_J6642,0.179
"['D2', 'D4']","['S6', 'D8', 'D6']",2000_42_4100_86642,0.43
"['D2', 'D4']","['S6', 'D9', 'D6']",2000_42_4100_96642,0.441
"['D2', 'D4']","['S6', 'D6', 'D7']",2000_42_4100_76642,0.441
"['D2', 'D4']","['S6', 'D6', 'SA']",2000_42_3200_A6642,0.183
"['D2', 'D4']","['S6', 'D6', 'D5']",2000_42_4100_66542,0.479
"['D2', 'D4']","['S6', 'D6', 'D3']",2000_42_4100_66432,0.507
"['D2', 'D4']","['S5', 'S4', 'HJ']",2000_42_2210_J5442,0.504
"['D2', 'D4']","['S5', 'S4', 'HK']",2000_42_2210_K5442,0.511
"['D2', 'D4']","['S5', 'S4', 'DT']",2000_42_3200_T5442,0.552
"['D2', 'D4']","['S5', 'S4', 'HA']",2000_42_2210_A5442,0.513
"['D2', 'D4']","['S5', 'S4', 'H5']",2000_42_2210_55442,0.564
"['D2', 'D4']","['S5', 'S4', 'C4']",2000_42_2210_54442,0.878
"['D2', 'D4']","['S5', 'S4', 'HT']",2000_42_2210_T5442,0.524
"['D2', 'D4']","['S5', 'S4', 'DA']",2000_42_3200_A5442,0.558
"['D2', 'D4']","['S5', 'S4', 'D5']",2000_42_3200_55442,0.562
"['D2', 'D4']","['S5', 'HJ', 'HK']",2000_42_2210_KJ542,0.129
"['D2', 'D4']","['S5', 'HJ', 'HA']",2000_42_2210_AJ542,0.158
"['D2', 'D4']","['S5', 'HJ', 'H5']",2000_42_2210_J5542,0.141
"['D2', 'D4']","['S5', 'HJ', 'C5']",2000_42_2111_J5542,0.163
"['D2', 'D4']","['S5', 'HJ', 'C4']",2000_42_2111_J5442,0.52
"['D2', 'D4']","['S5', 'HJ', 'CK']",2000_42_2111_KJ542,0.159
"['D2', 'D4']","['S5', 'HJ', 'CJ']",2000_42_2111_JJ542,0.153
"['D2', 'D4']","['S5', 'HJ', 'CA']",2000_42_2111_AJ542,0.152
"['D2', 'D4']","['S5', 'HJ', 'HT']",2000_42_2210_JT542,0.158
"['D2', 'D4']","['S5', 'HJ', 'CT']",2000_42_2111_JT542,0.157
"['D2', 'D4']","['S5', 'HJ', 'SJ']",2000_42_2210_JJ542,0.162
"['D2', 'D4']","['S5', 'HK', 'HA']",2000_42_2210_AK542,0.137
"['D2', 'D4']","['S5', 'HK', 'H5']",2000_42_2210_K5542,0.156
"['D2', 'D4']","['S5', 'HK', 'C5']",2000_42_2111_K5542,0.114
"['D2', 'D4']","['S5', 'HK', 'C4']",2000_42_2111_K5442,0.52
"['D2', 'D4']","['S5', 'HK', 'CK']",2000_42_2111_KK542,0.16
"['D2', 'D4']","['S5', 'HK', 'CA']",2000_42_2111_AK542,0.158
"['D2', 'D4']","['S5', 'HK', 'HT']",2000_42_2210_KT542,0.13
"['D2', 'D4']","['S5', 'HK', 'CT']",2000_42_2111_KT542,0.137
"['D2', 'D4']","['S5', 'HK', 'SK']",2000_42_2210_KK542,0.158
"['D2', 'D4']","['S5', 'DT', 'HA']",2000_42_3110_AT542,0.184
"['D2', 'D4']","['S5', 'DT', 'H5']",2000_42_3110_T5542,0.209
"['D2', 'D4']","['S5', 'DT', 'C4']",2000_42_3110_T5442,0.557
"['D2', 'D4']","['S5', 'DT', 'HT']",2000_42_3110_TT542,0.203
"['D2', 'D4']","['S5', 'DT', 'DA']",2000_42_4100_AT542,0.427
"['D2', 'D4']","['S5', 'DT', 'ST']",2000_42_3200_TT542,0.176
"['D2', 'D4']","['S5', 'DT', 'SA']",2000_42_3200_AT542,0.183
"['D2', 'D4']","['S5', 'DT', 'D5']",2000_42_4100_T5542,0.436
"['D2', 'D4']","['S5', 'HA', 'H5']",2000_42_2210_A5542,0.138
"['D2', 'D4']","['S5', 'HA', 'C5']",2000_42_2111_A5542,0.146
"['D2', 'D4']","['S5', 'HA', 'C4']",2000_42_2111_A5442,0.551
"['D2', 'D4']","['S5', 'HA', 'CA']",2000_42_2111_AA542,0.169
"['D2', 'D4']","['S5', 'HA', 'HT']",2000_42_2210_AT542,0.132
"['D2', 'D4']","['S5', 'HA', 'DA']",2000_42_3110_AA542,0.179
"['D2', 'D4']","['S5', 'HA', 'CT']",2000_42_2111_AT542,0.148
"['D2', 'D4']","['S5', 'HA', 'SA']",2000_42_2210_AA542,0.177
"['D2', 'D4']","['S5', 'HA', 'D5']",2000_42_3110_A5542,0.191
"['D2', 'D4']","['S5', 'DQ', 'D5']",2000_42_4100_Q5542,0.438
"['D2', 'D4']","['S5', 'H5', 'C5']",2000_42_2111_55542,0.173
"['D2', 'D4']","['S5', 'H5', 'C4']",2000_42_2111_55442,0.588
"['D2', 'D4']","['S5', 'H5', 'HT']",2000_42_2210_T5542,0.156
"['D2', 'D4']","['S5', 'H5', 'CT']",2000_42_2111_T5542,0.151
"['D2', 'D4']","['S5', 'H5', 'D5']",2000_42_3110_55542,0.215
"['D2', 'D4']","['S5', 'C4', 'HT']",2000_42_2111_T5442,0.553
"['D2', 'D4']","['S5', 'C4', 'DA']",2000_42_3110_A5442,0.565
"['D2', 'D4']","['S5', 'C4', 'H4']",2000_42_2111_54442,0.897
"['D2', 'D4']","['S5', 'C4', 'D5']",2000_42_3110_55442,0.587
"['D2', 'D4']","['S5', 'HT', 'CT']",2000_42_2111_TT542,0.157
"['D2', 'D4']","['S5', 'HT', 'ST']",2000_42_2210_TT542,0.17
"['D2', 'D4']","['S5', 'DA', 'SA']",2000_42_3200_AA542,0.206
"['D2', 'D4']","['S5', 'DA', 'D5']",2000_42_4100_A5542,0.441
"['D2', 'D4']","['S5', 'ST', 'D5']",2000_42_3200_T5542,0.168
"['D2', 'D4']","['S5', 'SK', 'D5']",2000_42_3200_K5542,0.174
"['D2', 'D4']","['S5', 'SJ', 'D5']",2000_42_3200_J5542,0.182
"['D2', 'D4']","['S5', 'D8', 'D5']",2000_42_4100_85542,0.432
"['D2', 'D4']","['S5', 'D9', 'D5']",2000_42_4100_95542,0.404
"['D2', 'D4']","['S5', 'D6', 'D5']",2000_42_4100_65542,0.495
"['D2', 'D4']","['S5', 'D7', 'D5']",2000_42_4100_75542,0.433
"['D2', 'D4']","['S5', 'SA', 'D5']",2000_42_3200_A5542,0.181
"['D2', 'D4']","['S5', 'D5', 'D3']",2000_42_4100_55432,0.529
"['D2', 'D4']","['S4', 'HJ', 'HK']",2000_42_2210_KJ442,0.535
"['D2', 'D4']","['S4', 'HJ', 'HA']",2000_42_2210_AJ442,0.514
"['D2', 'D4']","['S4', 'HJ', 'C4']",2000_42_2111_J4442,0.931
"['D2', 'D4']","['S4', 'HJ', 'CK']",2000_42_2111_KJ442,0.535
"['D2', 'D4']","['S4', 'HJ', 'CJ']",2000_42_2111_JJ442,0.612
"['D2', 'D4']","['S4', 'HJ', 'CA']",2000_42_2111_AJ442,0.569
"['D2', 'D4']","['S4', 'HJ', 'HT']",2000_42_2210_JT442,0.493
"['D2', 'D4']","['S4', 'HJ', 'CT']",2000_42_2111_JT442,0.524
"['D2', 'D4']","['S4', 'HJ', 'H4']",2000_42_2210_J4442,0.904
"['D2', 'D4']","['S4', 'HJ', 'SJ']",2000_42_2210_JJ442,0.56
"['D2', 'D4']","['S4', 'HK', 'HA']",2000_42_2210_AK442,0.547
"['D2', 'D4']","['S4', 'HK', 'C4']",2000_42_2111_K4442,0.929
"['D2', 'D4']","['S4', 'HK', 'CK']",2000_42_2111_KK442,0.577
"['D2', 'D4']","['S4', 'HK', 'CA']",2000_42_2111_AK442,0.568
"['D2', 'D4']","['S4', 'HK', 'HT']",2000_42_2210_KT442,0.54
"['D2', 'D4']","['S4', 'HK', 'CT']",2000_42_2111_KT442,0.502
"['D2', 'D4']","['S4', 'HK', 'H4']",2000_42_2210_K4442,0.912
"['D2', 'D4']","['S4', 'HK', 'SK']",2000_42_2210_KK442,0.565
"['D2', 'D4']","['S4', 'DT', 'HA']",2000_42_3110_AT442,0.588
"['D2', 'D4']","['S4', 'DT', 'DQ']",2000_42_4100_QT442,0.698
"['D2', 'D4']","['S4', 'DT', 'C4']",2000_42_3110_T4442,0.928
"['D2', 'D4']","['S4', 'DT', 'HT']",2000_42_3110_TT442,0.603
"['D2', 'D4']","['S4', 'DT', 'DA']",2000_42_4100_AT442,0.708
"['D2', 'D4']","['S4', 'DT', 'ST']",2000_42_3200_TT442,0.579
"['D2', 'D4']","['S4', 'DT', 'D8']",2000_42_4100_T8442,0.699
"['D2', 'D4']","['S4', 'DT', 'D9']",2000_42_4100_T9442,0.696
"['D2', 'D4']","['S4', 'DT', 'D6']",2000_42_4100_T6442,0.701
"['D2', 'D4']","['S4', 'DT', 'D7']",2000_42_4100_T7442,0.701
"['D2', 'D4']","['S4', 'DT', 'SA']",2000_42_3200_AT442,0.563
"['D2', 'D4']","['S4', 'DT', 'D5']",2000_42_4100_T5442,0.686
"['D2', 'D4']","['S4', 'DT', 'D3']",2000_42_4100_T4432,0.748
"['D2', 'D4']","['S4', 'HA', 'C4']",2000_42_2111_A4442,0.924
"['D2', 'D4']","['S4', 'HA', 'CA']",2000_42_2111_AA442,0.605
"['D2', 'D4']","['S4', 'HA', 'HT']",2000_42_2210_AT442,0.524
"['D2', 'D4']","['S4', 'HA', 'DA']",2000_42_3110_AA442,0.609
"['D2', 'D4']","['S4', 'HA', 'CT']",2000_42_2111_AT442,0.563
"['D2', 'D4']","['S4', 'HA', 'H4']",2000_42_2210_A4442,0.906
"['D2', 'D4']","['S4', 'HA', 'SA']",2000_42_2210_AA442,0.569
"['D2', 'D4']","['S4', 'DQ', 'C4']",2000_42_3110_Q4442,0.928
"['D2', 'D4']","['S4', 'DQ', 'DA']",2000_42_4100_AQ442,0.683
"['D2', 'D4']","['S4', 'DQ', 'D8']",2000_42_4100_Q8442,0.722
"['D2', 'D4']","['S4', 'DQ', 'D9']",2000_42_4100_Q9442,0.711
"['D2', 'D4']","['S4', 'DQ', 'D6']",2000_42_4100_Q6442,0.713
"['D2', 'D4']","['S4', 'DQ', 'D7']",2000_42_4100_Q7442,0.692
"['D2', 'D4']","['S4', 'DQ', 'D5']",2000_42_4100_Q5442,0.711
"['D2', 'D4']","['S4', 'DQ', 'D3']",2000_42_4100_Q4432,0.751
"['D2', 'D4']","['S4', 'C4', 'HT']",2000_42_2111_T4442,0.92
"['D2', 'D4']","['S4', 'C4', 'DA']",2000_42_3110_A4442,0.929
"['D2', 'D4']","['S4', 'C4', 'CT']",2000_42_2210_T4442,0.906
"['D2', 'D4']","['S4', 'C4', 'H4']",2000_42_2111_44442,1.0
"['D2', 'D4']","['S4', 'C4', 'D8']",2000_42_3110_84442,0.918
"['D2', 'D4']","['S4', 'C4', 'D9']",2000_42_3110_94442,0.929
"['D2', 'D4']","['S4', 'C4', 'D6']",2000_42_3110_64442,0.898
"['D2', 'D4']","['S4', 'C4', 'D7']",2000_42_3110_74442,0.924
"['D2', 'D4']","['S4', 'C4', 'D5']",2000_42_3110_54442,0.898
"['D2', 'D4']","['S4', 'C4', 'D3']",2000_42_3110_44432,0.93
"['D2', 'D4']","['S4', 'HT', 'CT']",2000_42_2111_TT442,0.592
"['D2', 'D4']","['S4', 'HT', 'ST']",2000_42_2210_TT442,0.555
"['D2', 'D4']","['S4', 'DA', 'D8']",2000_42_4100_A8442,0.657
"['D2', 'D4']","['S4', 'DA', 'D9']",2000_42_4100_A9442,0.722
"['D2', 'D4']","['S4', 'DA', 'D6']",2000_42_4100_A6442,0.718
"['D2', 'D4']","['S4', 'DA', 'D7']",2000_42_4100_A7442,0.701
"['D2', 'D4']","['S4', 'DA', 'SA']",2000_42_3200_AA442,0.597
"['D2', 'D4']","['S4', 'DA', 'D5']",2000_42_4100_A5442,0.717
"['D2', 'D4']","['S4', 'DA', 'D3']",2000_42_4100_A4432,0.718
"['D2', 'D4']","['S4', 'D8', 'D9']",2000_42_4100_98442,0.686
"['D2', 'D4']","['S4', 'D8', 'D6']",2000_42_4100_86442,0.664
"['D2', 'D4']","['S4', 'D8', 'D7']",2000_42_4100_87442,0.707
"['D2', 'D4']","['S4', 'D8', 'D5']",2000_42_4100_85442,0.666
"['D2', 'D4']","['S4', 'D8', 'D3']",2000_42_4100_84432,0.735
"['D2', 'D4']","['S4', 'D9', 'D6']",2000_42_4100_96442,0.706
"['D2', 'D4']","['S4', 'D9', 'D7']",2000_42_4100_97442,0.687
"['D2', 'D4']","['S4', 'D9', 'D5']",2000_42_4100_95442,0.724
"['D2', 'D4']","['S4', 'D9', 'D3']",2000_42_4100_94432,0.748
"['D2', 'D4']","['S4', 'D6', 'D7']",2000_42_4100_76442,0.615
"['D2', 'D4']","['S4', 'D6', 'D5']",2000_42_4100_65442,0.671
"['D2', 'D4']","['S4', 'D6', 'D3']",2000_42_4100_64432,0.716
"['D2', 'D4']","['S4', 'D7', 'D5']",2000_42_4100_75442,0.665
"['D2', 'D4']","['S4', 'D7', 'D3']",2000_42_4100_74432,0.714
"['D2', 'D4']","['S4', 'D5', 'D3']",2000_42_4100_54432,0.717
"['D2', 'D4']","['HJ', 'HK', 'CK']",2000_42_2210_KKJ42,0.109
"['D2', 'D4']","['HJ', 'HK', 'CJ']",2000_42_2210_KJJ42,0.142
"['D2', 'D4']","['HJ', 'HK', 'CA']",2000_42_2210_AKJ42,0.122
"['D2', 'D4']","['HJ', 'HK', 'CT']",2000_42_2210_KJT42,0.112
"['D2', 'D4']","['HJ', 'DT', 'HT']",2000_42_3200_JTT42,0.18
"['D2', 'D4']","['HJ', 'HA', 'CJ']",2000_42_2210_AJJ42,0.148
"['D2', 'D4']","['HJ', 'HA', 'CA']",2000_42_2210_AAJ42,0.165
"['D2', 'D4']","['HJ', 'HA', 'DA']",2000_42_3200_AAJ42,0.189
"['D2', 'D4']","['HJ', 'HA', 'CT']",2000_42_2210_AJT42,0.125
"['D2', 'D4']","['HJ', 'CK', 'ST']",2000_42_2111_KJT42,0.13
"['D2', 'D4']","['HJ', 'CK', 'SK']",2000_42_2111_KKJ42,0.136
"['D2', 'D4']","['HJ', 'CK', 'SJ']",2000_42_2111_KJJ42,0.129
"['D2', 'D4']","['HJ', 'CK', 'SA']",2000_42_2111_AKJ42,0.111
"['D2', 'D4']","['HJ', 'CJ', 'HT']",2000_42_2210_JJT42,0.126
"['D2', 'D4']","['HJ', 'CJ', 'ST']",2000_42_2111_JJT42,0.135
"['D2', 'D4']","['HJ', 'CJ', 'SJ']",2000_42_2111_JJJ42,0.173
"['D2', 'D4']","['HJ', 'CJ', 'SA']",2000_42_2111_AJJ42,0.138
"['D2', 'D4']","['HJ', 'CA', 'ST']",2000_42_2111_AJT42,0.137
"['D2', 'D4']","['HJ', 'CA', 'SA']",2000_42_2111_AAJ42,0.155
"['D2', 'D4']","['HJ', 'HT', 'CT']",2000_42_2210_JTT42,0.142
"['D2', 'D4']","['HJ', 'CT', 'ST']",2000_42_2111_JTT42,0.143
"['D2', 'D4']","['HK', 'DT', 'HT']",2000_42_3200_KTT42,0.163
"['D2', 'D4']","['HK', 'HA', 'CK']",2000_42_2210_AKK42,0.135
"['D2', 'D4']","['HK', 'HA', 'CA']",2000_42_2210_AAK42,0.154
"['D2', 'D4']","['HK', 'HA', 'DA']",2000_42_3200_AAK42,0.164
"['D2', 'D4']","['HK', 'HA', 'CT']",2000_42_2210_AKT42,0.1
"['D2', 'D4']","['HK', 'CK', 'HT']",2000_42_2210_KKT42,0.132
"['D2', 'D4']","['HK', 'CK', 'ST']",2000_42_2111_KKT42,0.148
"['D2', 'D4']","['HK', 'CK', 'SK']",2000_42_2111_KKK42,0.171
"['D2', 'D4']","['HK', 'CK', 'SA']",2000_42_2111_AKK42,0.145
"['D2', 'D4']","['HK', 'CA', 'ST']",2000_42_2111_AKT42,0.122
"['D2', 'D4']","['HK', 'CA', 'SA']",2000_42_2111_AAK42,0.16
"['D2', 'D4']","['HK', 'HT', 'CT']",2000_42_2210_KTT42,0.143
"['D2', 'D4']","['HK', 'CT', 'ST']",2000_42_2111_KTT42,0.139
"['D2', 'D4']","['DT', 'HA', 'CA']",2000_42_3110_AAT42,0.193
"['D2', 'D4']","['DT', 'HA', 'HT']",2000_42_3200_ATT42,0.181
"['D2', 'D4']","['DT', 'HA', 'DA']",2000_42_4100_AAT42,0.427
"['D2', 'D4']","['DT', 'HA', 'CT']",2000_42_3110_ATT42,0.193
"['D2', 'D4']","['DT', 'DQ', 'HT']",2000_42_4100_QTT42,0.433
"['D2', 'D4']","['DT', 'DQ', 'DA']",2000_42_5000_AQT42,0.866
"['D2', 'D4']","['DT', 'DQ', 'D8']",2000_42_5000_QT842,0.84
"['D2', 'D4']","['DT', 'DQ', 'D9']",2000_42_5000_QT942,0.867
"['D2', 'D4']","['DT', 'DQ', 'D6']",2000_42_5000_QT642,0.852
"['D2', 'D4']","['DT', 'DQ', 'D7']",2000_42_5000_QT742,0.849
"['D2', 'D4']","['DT', 'DQ', 'D5']",2000_42_5000_QT542,0.84
"['D2', 'D4']","['DT', 'DQ', 'D3']",2000_42_5000_QT432,0.864
"['D2', 'D4']","['DT', 'HT', 'DA']",2000_42_4100_ATT42,0.413
"['D2', 'D4']","['DT', 'HT', 'CT']",2000_42_3110_TTT42,0.224
"['D2', 'D4']","['DT', 'HT', 'D8']",2000_42_4100_TT842,0.442
"['D2', 'D4']","['DT', 'HT', 'D9']",2000_42_4100_TT942,0.443
"['D2', 'D4']","['DT', 'HT', 'D6']",2000_42_4100_TT642,0.441
"['D2', 'D4']","['DT', 'HT', 'D7']",2000_42_4100_TT742,0.419
"['D2', 'D4']","['DT', 'HT', 'D5']",2000_42_4100_TT542,0.447
"['D2', 'D4']","['DT', 'HT', 'D3']",2000_42_4100_TT432,0.477
"['D2', 'D4']","['DT', 'DA', 'D8']",2000_42_5000_AT842,0.842
"['D2', 'D4']","['DT', 'DA', 'D9']",2000_42_5000_AT942,0.848
"['D2', 'D4']","['DT', 'DA', 'D6']",2000_42_5000_AT642,0.857
"['D2', 'D4']","['DT', 'DA', 'D7']",2000_42_5000_AT742,0.865
"['D2', 'D4']","['DT', 'DA', 'D5']",2000_42_5000_AT542,0.833
"['D2', 'D4']","['DT', 'DA', 'D3']",2000_42_5000_AT432,0.854
"['D2', 'D4']","['DT', 'D8', 'D9']",2000_42_5000_T9842,0.873
"['D2', 'D4']","['DT', 'D8', 'D6']",2000_42_5000_T8642,0.856
"['D2', 'D4']","['DT', 'D8', 'D7']",2000_42_5000_T8742,0.832
"['D2', 'D4']","['DT', 'D8', 'D5']",2000_42_5000_T8542,0.846
"['D2', 'D4']","['DT', 'D8', 'D3']",2000_42_5000_T8432,0.839
"['D2', 'D4']","['DT', 'D9', 'D6']",2000_42_5000_T9642,0.839
"['D2', 'D4']","['DT', 'D9', 'D7']",2000_42_5000_T9742,0.861
"['D2', 'D4']","['DT', 'D9', 'D5']",2000_42_5000_T9542,0.857
"['D2', 'D4']","['DT', 'D9', 'D3']",2000_42_5000_T9432,0.857
"['D2', 'D4']","['DT', 'D6', 'D7']",2000_42_5000_T7642,0.867
"['D2', 'D4']","['DT', 'D6', 'D5']",2000_42_5000_T6542,0.881
"['D2', 'D4']","['DT', 'D6', 'D3']",2000_42_5000_T6432,0.857
"['D2', 'D4']","['DT', 'D7', 'D5']",2000_42_5000_T7542,0.847
"['D2', 'D4']","['DT', 'D7', 'D3']",2000_42_5000_T7432,0.859
"['D2', 'D4']","['DT', 'D5', 'D3']",2000_42_5000_T5432,0.876
"['D2', 'D4']","['HA', 'DQ', 'DA']",2000_42_4100_AAQ42,0.384
"['D2', 'D4']","['HA', 'CA', 'HT']",2000_42_2210_AAT42,0.14
"['D2', 'D4']","['HA', 'CA', 'DA']",2000_42_3110_AAA42,0.218
"['D2', 'D4']","['HA', 'CA', 'ST']",2000_42_2111_AAT42,0.135
