holeCards,commCards,Key,Value 
"['D4', 'D7']","['S9', 'C4', 'H4']",2000_74_2111_97444,0.936
"['D4', 'D7']","['S9', 'C4', 'D8']",2000_74_3110_98744,0.602
"['D4', 'D7']","['S9', 'C4', 'D9']",2000_74_3110_99744,0.645
"['D4', 'D7']","['S9', 'C4', 'D6']",2000_74_3110_97644,0.604
"['D4', 'D7']","['S9', 'C4', 'D5']",2000_74_3110_97544,0.606
"['D4', 'D7']","['S9', 'C4', 'D2']",2000_74_3110_97442,0.663
"['D4', 'D7']","['S9', 'C4', 'D3']",2000_74_3110_97443,0.672
"['D4', 'D7']","['S9', 'HT', 'CT']",2000_74_2111_TT974,0.249
"['D4', 'D7']","['S9', 'HT', 'ST']",2000_74_2210_TT974,0.257
"['D4', 'D7']","['S9', 'DA', 'D8']",2000_74_4100_A9874,0.492
"['D4', 'D7']","['S9', 'DA', 'D9']",2000_74_4100_A9974,0.51
"['D4', 'D7']","['S9', 'DA', 'D6']",2000_74_4100_A9764,0.496
"['D4', 'D7']","['S9', 'DA', 'SA']",2000_74_3200_AA974,0.26
"['D4', 'D7']","['S9', 'DA', 'D5']",2000_74_4100_A9754,0.489
"['D4', 'D7']","['S9', 'DA', 'D2']",2000_74_4100_A9742,0.503
"['D4', 'D7']","['S9', 'DA', 'D3']",2000_74_4100_A9743,0.495
"['D4', 'D7']","['S9', 'SQ', 'D9']",2000_74_3200_Q9974,0.276
"['D4', 'D7']","['S9', 'ST', 'D9']",2000_74_3200_T9974,0.274
"['D4', 'D7']","['S9', 'SK', 'D9']",2000_74_3200_K9974,0.288
"['D4', 'D7']","['S9', 'SJ', 'D9']",2000_74_3200_J9974,0.237
"['D4', 'D7']","['S9', 'D8', 'D9']",2000_74_4100_99874,0.503
"['D4', 'D7']","['S9', 'D8', 'D6']",2000_74_4100_98764,0.575
"['D4', 'D7']","['S9', 'D8', 'D5']",2000_74_4100_98754,0.53
"['D4', 'D7']","['S9', 'D8', 'D2']",2000_74_4100_98742,0.49
"['D4', 'D7']","['S9', 'D8', 'D3']",2000_74_4100_98743,0.505
"['D4', 'D7']","['S9', 'D9', 'D6']",2000_74_4100_99764,0.489
"['D4', 'D7']","['S9', 'D9', 'SA']",2000_74_3200_A9974,0.267
"['D4', 'D7']","['S9', 'D9', 'D5']",2000_74_4100_99754,0.499
"['D4', 'D7']","['S9', 'D9', 'D2']",2000_74_4100_99742,0.472
"['D4', 'D7']","['S9', 'D9', 'D3']",2000_74_4100_99743,0.489
"['D4', 'D7']","['S9', 'D6', 'D5']",2000_74_4100_97654,0.598
"['D4', 'D7']","['S9', 'D6', 'D2']",2000_74_4100_97642,0.476
"['D4', 'D7']","['S9', 'D6', 'D3']",2000_74_4100_97643,0.57
"['D4', 'D7']","['S9', 'D5', 'D2']",2000_74_4100_97542,0.526
"['D4', 'D7']","['S9', 'D5', 'D3']",2000_74_4100_97543,0.54
"['D4', 'D7']","['S9', 'D2', 'D3']",2000_74_4100_97432,0.46
"['D4', 'D7']","['S8', 'DJ', 'DK']",2000_74_4100_KJ874,0.497
"['D4', 'D7']","['S8', 'DJ', 'S3']",2000_74_3200_J8743,0.238
"['D4', 'D7']","['S8', 'DJ', 'S2']",2000_74_3200_J8742,0.275
"['D4', 'D7']","['S8', 'DJ', 'HQ']",2000_74_3110_QJ874,0.26
"['D4', 'D7']","['S8', 'DJ', 'S7']",2000_74_3200_J8774,0.59
"['D4', 'D7']","['S8', 'DJ', 'S6']",2000_74_3200_J8764,0.346
"['D4', 'D7']","['S8', 'DJ', 'S5']",2000_74_3200_J8754,0.326
"['D4', 'D7']","['S8', 'DJ', 'S4']",2000_74_3200_J8744,0.583
"['D4', 'D7']","['S8', 'DJ', 'HJ']",2000_74_3110_JJ874,0.325
"['D4', 'D7']","['S8', 'DJ', 'HK']",2000_74_3110_KJ874,0.28
"['D4', 'D7']","['S8', 'DJ', 'DT']",2000_74_4100_JT874,0.539
"['D4', 'D7']","['S8', 'DJ', 'HA']",2000_74_3110_AJ874,0.293
"['D4', 'D7']","['S8', 'DJ', 'DQ']",2000_74_4100_QJ874,0.504
"['D4', 'D7']","['S8', 'DJ', 'C8']",2000_74_3110_J8874,0.273
"['D4', 'D7']","['S8', 'DJ', 'H5']",2000_74_3110_J8754,0.349
"['D4', 'D7']","['S8', 'DJ', 'C3']",2000_74_3110_J8743,0.231
"['D4', 'D7']","['S8', 'DJ', 'C2']",2000_74_3110_J8742,0.242
"['D4', 'D7']","['S8', 'DJ', 'C7']",2000_74_3110_J8774,0.584
"['D4', 'D7']","['S8', 'DJ', 'C6']",2000_74_3110_J8764,0.356
"['D4', 'D7']","['S8', 'DJ', 'C4']",2000_74_3110_J8744,0.621
"['D4', 'D7']","['S8', 'DJ', 'HT']",2000_74_3110_JT874,0.337
"['D4', 'D7']","['S8', 'DJ', 'DA']",2000_74_4100_AJ874,0.504
"['D4', 'D7']","['S8', 'DJ', 'SQ']",2000_74_3200_QJ874,0.265
"['D4', 'D7']","['S8', 'DJ', 'ST']",2000_74_3200_JT874,0.306
"['D4', 'D7']","['S8', 'DJ', 'SK']",2000_74_3200_KJ874,0.265
"['D4', 'D7']","['S8', 'DJ', 'SJ']",2000_74_3200_JJ874,0.292
"['D4', 'D7']","['S8', 'DJ', 'D8']",2000_74_4100_J8874,0.495
"['D4', 'D7']","['S8', 'DJ', 'D6']",2000_74_4100_J8764,0.555
"['D4', 'D7']","['S8', 'DJ', 'SA']",2000_74_3200_AJ874,0.285
"['D4', 'D7']","['S8', 'DJ', 'D5']",2000_74_4100_J8754,0.514
"['D4', 'D7']","['S8', 'DJ', 'D2']",2000_74_4100_J8742,0.486
"['D4', 'D7']","['S8', 'DJ', 'D3']",2000_74_4100_J8743,0.492
"['D4', 'D7']","['S8', 'DK', 'S3']",2000_74_3200_K8743,0.266
"['D4', 'D7']","['S8', 'DK', 'S2']",2000_74_3200_K8742,0.24
"['D4', 'D7']","['S8', 'DK', 'HQ']",2000_74_3110_KQ874,0.251
"['D4', 'D7']","['S8', 'DK', 'S7']",2000_74_3200_K8774,0.599
"['D4', 'D7']","['S8', 'DK', 'S6']",2000_74_3200_K8764,0.352
"['D4', 'D7']","['S8', 'DK', 'S5']",2000_74_3200_K8754,0.339
"['D4', 'D7']","['S8', 'DK', 'S4']",2000_74_3200_K8744,0.627
"['D4', 'D7']","['S8', 'DK', 'HK']",2000_74_3110_KK874,0.299
"['D4', 'D7']","['S8', 'DK', 'DT']",2000_74_4100_KT874,0.526
"['D4', 'D7']","['S8', 'DK', 'HA']",2000_74_3110_AK874,0.279
"['D4', 'D7']","['S8', 'DK', 'DQ']",2000_74_4100_KQ874,0.529
"['D4', 'D7']","['S8', 'DK', 'C8']",2000_74_3110_K8874,0.281
"['D4', 'D7']","['S8', 'DK', 'H5']",2000_74_3110_K8754,0.342
"['D4', 'D7']","['S8', 'DK', 'C3']",2000_74_3110_K8743,0.259
"['D4', 'D7']","['S8', 'DK', 'C2']",2000_74_3110_K8742,0.252
"['D4', 'D7']","['S8', 'DK', 'C7']",2000_74_3110_K8774,0.608
"['D4', 'D7']","['S8', 'DK', 'C6']",2000_74_3110_K8764,0.356
"['D4', 'D7']","['S8', 'DK', 'C4']",2000_74_3110_K8744,0.621
"['D4', 'D7']","['S8', 'DK', 'HT']",2000_74_3110_KT874,0.302
"['D4', 'D7']","['S8', 'DK', 'DA']",2000_74_4100_AK874,0.508
"['D4', 'D7']","['S8', 'DK', 'SQ']",2000_74_3200_KQ874,0.262
"['D4', 'D7']","['S8', 'DK', 'ST']",2000_74_3200_KT874,0.264
"['D4', 'D7']","['S8', 'DK', 'SK']",2000_74_3200_KK874,0.274
"['D4', 'D7']","['S8', 'DK', 'D8']",2000_74_4100_K8874,0.513
"['D4', 'D7']","['S8', 'DK', 'D6']",2000_74_4100_K8764,0.583
"['D4', 'D7']","['S8', 'DK', 'SA']",2000_74_3200_AK874,0.28
"['D4', 'D7']","['S8', 'DK', 'D5']",2000_74_4100_K8754,0.571
"['D4', 'D7']","['S8', 'DK', 'D2']",2000_74_4100_K8742,0.488
"['D4', 'D7']","['S8', 'DK', 'D3']",2000_74_4100_K8743,0.488
"['D4', 'D7']","['S8', 'S3', 'S2']",2000_74_3200_87432,0.146
"['D4', 'D7']","['S8', 'S3', 'HQ']",2000_74_2210_Q8743,0.207
"['D4', 'D7']","['S8', 'S3', 'S7']",2000_74_3200_87743,0.557
"['D4', 'D7']","['S8', 'S3', 'S6']",2000_74_3200_87643,0.258
"['D4', 'D7']","['S8', 'S3', 'S5']",2000_74_3200_87543,0.279
"['D4', 'D7']","['S8', 'S3', 'S4']",2000_74_3200_87443,0.54
"['D4', 'D7']","['S8', 'S3', 'HJ']",2000_74_2210_J8743,0.211
"['D4', 'D7']","['S8', 'S3', 'HK']",2000_74_2210_K8743,0.209
"['D4', 'D7']","['S8', 'S3', 'DT']",2000_74_3200_T8743,0.27
"['D4', 'D7']","['S8', 'S3', 'HA']",2000_74_2210_A8743,0.224
"['D4', 'D7']","['S8', 'S3', 'DQ']",2000_74_3200_Q8743,0.238
"['D4', 'D7']","['S8', 'S3', 'C8']",2000_74_2210_88743,0.245
"['D4', 'D7']","['S8', 'S3', 'H5']",2000_74_2210_87543,0.3
"['D4', 'D7']","['S8', 'S3', 'C3']",2000_74_2210_87433,0.219
"['D4', 'D7']","['S8', 'S3', 'C2']",2000_74_2210_87432,0.182
"['D4', 'D7']","['S8', 'S3', 'C7']",2000_74_2210_87743,0.638
"['D4', 'D7']","['S8', 'S3', 'C6']",2000_74_2210_87643,0.317
"['D4', 'D7']","['S8', 'S3', 'C4']",2000_74_2210_87443,0.607
"['D4', 'D7']","['S8', 'S3', 'HT']",2000_74_2210_T8743,0.23
"['D4', 'D7']","['S8', 'S3', 'DA']",2000_74_3200_A8743,0.233
"['D4', 'D7']","['S8', 'S3', 'D8']",2000_74_3200_88743,0.269
"['D4', 'D7']","['S8', 'S3', 'D3']",2000_74_3200_87433,0.267
"['D4', 'D7']","['S8', 'S2', 'HQ']",2000_74_2210_Q8742,0.202
"['D4', 'D7']","['S8', 'S2', 'S7']",2000_74_3200_87742,0.538
"['D4', 'D7']","['S8', 'S2', 'S6']",2000_74_3200_87642,0.271
"['D4', 'D7']","['S8', 'S2', 'S5']",2000_74_3200_87542,0.257
"['D4', 'D7']","['S8', 'S2', 'S4']",2000_74_3200_87442,0.537
"['D4', 'D7']","['S8', 'S2', 'HJ']",2000_74_2210_J8742,0.234
"['D4', 'D7']","['S8', 'S2', 'HK']",2000_74_2210_K8742,0.221
"['D4', 'D7']","['S8', 'S2', 'DT']",2000_74_3200_T8742,0.245
"['D4', 'D7']","['S8', 'S2', 'HA']",2000_74_2210_A8742,0.211
"['D4', 'D7']","['S8', 'S2', 'DQ']",2000_74_3200_Q8742,0.239
"['D4', 'D7']","['S8', 'S2', 'C8']",2000_74_2210_88742,0.25
"['D4', 'D7']","['S8', 'S2', 'H5']",2000_74_2210_87542,0.341
"['D4', 'D7']","['S8', 'S2', 'C2']",2000_74_2210_87422,0.215
"['D4', 'D7']","['S8', 'S2', 'C7']",2000_74_2210_87742,0.649
"['D4', 'D7']","['S8', 'S2', 'C6']",2000_74_2210_87642,0.334
"['D4', 'D7']","['S8', 'S2', 'C4']",2000_74_2210_87442,0.607
"['D4', 'D7']","['S8', 'S2', 'HT']",2000_74_2210_T8742,0.228
"['D4', 'D7']","['S8', 'S2', 'DA']",2000_74_3200_A8742,0.271
"['D4', 'D7']","['S8', 'S2', 'D8']",2000_74_3200_88742,0.285
"['D4', 'D7']","['S8', 'S2', 'D2']",2000_74_3200_87422,0.236
"['D4', 'D7']","['S8', 'HQ', 'S7']",2000_74_2210_Q8774,0.572
"['D4', 'D7']","['S8', 'HQ', 'S6']",2000_74_2210_Q8764,0.327
"['D4', 'D7']","['S8', 'HQ', 'S5']",2000_74_2210_Q8754,0.325
"['D4', 'D7']","['S8', 'HQ', 'S4']",2000_74_2210_Q8744,0.57
"['D4', 'D7']","['S8', 'HQ', 'HJ']",2000_74_2210_QJ874,0.241
"['D4', 'D7']","['S8', 'HQ', 'HK']",2000_74_2210_KQ874,0.245
"['D4', 'D7']","['S8', 'HQ', 'DT']",2000_74_3110_QT874,0.273
"['D4', 'D7']","['S8', 'HQ', 'HA']",2000_74_2210_AQ874,0.232
"['D4', 'D7']","['S8', 'HQ', 'DQ']",2000_74_3110_QQ874,0.261
"['D4', 'D7']","['S8', 'HQ', 'C8']",2000_74_2111_Q8874,0.263
"['D4', 'D7']","['S8', 'HQ', 'C3']",2000_74_2111_Q8743,0.189
"['D4', 'D7']","['S8', 'HQ', 'C2']",2000_74_2111_Q8742,0.208
"['D4', 'D7']","['S8', 'HQ', 'C7']",2000_74_2111_Q8774,0.577
"['D4', 'D7']","['S8', 'HQ', 'C6']",2000_74_2111_Q8764,0.325
"['D4', 'D7']","['S8', 'HQ', 'C5']",2000_74_2111_Q8754,0.325
"['D4', 'D7']","['S8', 'HQ', 'C4']",2000_74_2111_Q8744,0.596
"['D4', 'D7']","['S8', 'HQ', 'CK']",2000_74_2111_KQ874,0.238
"['D4', 'D7']","['S8', 'HQ', 'CJ']",2000_74_2111_QJ874,0.269
"['D4', 'D7']","['S8', 'HQ', 'CA']",2000_74_2111_AQ874,0.249
"['D4', 'D7']","['S8', 'HQ', 'HT']",2000_74_2210_QT874,0.223
"['D4', 'D7']","['S8', 'HQ', 'CQ']",2000_74_2111_QQ874,0.251
"['D4', 'D7']","['S8', 'HQ', 'DA']",2000_74_3110_AQ874,0.28
"['D4', 'D7']","['S8', 'HQ', 'CT']",2000_74_2111_QT874,0.248
"['D4', 'D7']","['S8', 'HQ', 'H8']",2000_74_2210_Q8874,0.241
"['D4', 'D7']","['S8', 'HQ', 'SQ']",2000_74_2210_QQ874,0.234
"['D4', 'D7']","['S8', 'HQ', 'D8']",2000_74_3110_Q8874,0.302
"['D4', 'D7']","['S8', 'HQ', 'D6']",2000_74_3110_Q8764,0.348
"['D4', 'D7']","['S8', 'HQ', 'D5']",2000_74_3110_Q8754,0.36
"['D4', 'D7']","['S8', 'HQ', 'D2']",2000_74_3110_Q8742,0.247
"['D4', 'D7']","['S8', 'HQ', 'D3']",2000_74_3110_Q8743,0.255
"['D4', 'D7']","['S8', 'S7', 'S6']",2000_74_3200_87764,0.481
"['D4', 'D7']","['S8', 'S7', 'S5']",2000_74_3200_87754,0.502
"['D4', 'D7']","['S8', 'S7', 'S4']",2000_74_3200_87744,0.67
"['D4', 'D7']","['S8', 'S7', 'HJ']",2000_74_2210_J8774,0.541
"['D4', 'D7']","['S8', 'S7', 'HK']",2000_74_2210_K8774,0.575
"['D4', 'D7']","['S8', 'S7', 'DT']",2000_74_3200_T8774,0.522
"['D4', 'D7']","['S8', 'S7', 'HA']",2000_74_2210_A8774,0.551
"['D4', 'D7']","['S8', 'S7', 'DQ']",2000_74_3200_Q8774,0.586
"['D4', 'D7']","['S8', 'S7', 'C8']",2000_74_2210_88774,0.594
"['D4', 'D7']","['S8', 'S7', 'H5']",2000_74_2210_87754,0.583
"['D4', 'D7']","['S8', 'S7', 'C7']",2000_74_2210_87774,0.889
"['D4', 'D7']","['S8', 'S7', 'C6']",2000_74_2210_87764,0.562
"['D4', 'D7']","['S8', 'S7', 'C4']",2000_74_2210_87744,0.8
"['D4', 'D7']","['S8', 'S7', 'HT']",2000_74_2210_T8774,0.529
"['D4', 'D7']","['S8', 'S7', 'DA']",2000_74_3200_A8774,0.609
"['D4', 'D7']","['S8', 'S7', 'D8']",2000_74_3200_88774,0.647
"['D4', 'D7']","['S8', 'S6', 'S5']",2000_74_3200_87654,0.71
"['D4', 'D7']","['S8', 'S6', 'S4']",2000_74_3200_87644,0.507
"['D4', 'D7']","['S8', 'S6', 'HJ']",2000_74_2210_J8764,0.32
"['D4', 'D7']","['S8', 'S6', 'HK']",2000_74_2210_K8764,0.326
"['D4', 'D7']","['S8', 'S6', 'DT']",2000_74_3200_T8764,0.417
"['D4', 'D7']","['S8', 'S6', 'HA']",2000_74_2210_A8764,0.33
"['D4', 'D7']","['S8', 'S6', 'DQ']",2000_74_3200_Q8764,0.351
"['D4', 'D7']","['S8', 'S6', 'C8']",2000_74_2210_88764,0.328
"['D4', 'D7']","['S8', 'S6', 'H5']",2000_74_2210_87654,0.874
"['D4', 'D7']","['S8', 'S6', 'C6']",2000_74_2210_87664,0.322
"['D4', 'D7']","['S8', 'S6', 'C4']",2000_74_2210_87644,0.602
"['D4', 'D7']","['S8', 'S6', 'HT']",2000_74_2210_T8764,0.412
"['D4', 'D7']","['S8', 'S6', 'DA']",2000_74_3200_A8764,0.372
"['D4', 'D7']","['S8', 'S6', 'D8']",2000_74_3200_88764,0.366
"['D4', 'D7']","['S8', 'S6', 'D6']",2000_74_3200_87664,0.35
"['D4', 'D7']","['S8', 'S5', 'S4']",2000_74_3200_87544,0.514
"['D4', 'D7']","['S8', 'S5', 'HJ']",2000_74_2210_J8754,0.323
"['D4', 'D7']","['S8', 'S5', 'HK']",2000_74_2210_K8754,0.327
"['D4', 'D7']","['S8', 'S5', 'DT']",2000_74_3200_T8754,0.357
"['D4', 'D7']","['S8', 'S5', 'HA']",2000_74_2210_A8754,0.318
"['D4', 'D7']","['S8', 'S5', 'DQ']",2000_74_3200_Q8754,0.371
"['D4', 'D7']","['S8', 'S5', 'C8']",2000_74_2210_88754,0.319
"['D4', 'D7']","['S8', 'S5', 'H5']",2000_74_2210_87554,0.321
"['D4', 'D7']","['S8', 'S5', 'C4']",2000_74_2210_87544,0.599
"['D4', 'D7']","['S8', 'S5', 'HT']",2000_74_2210_T8754,0.326
"['D4', 'D7']","['S8', 'S5', 'DA']",2000_74_3200_A8754,0.347
"['D4', 'D7']","['S8', 'S5', 'D8']",2000_74_3200_88754,0.35
"['D4', 'D7']","['S8', 'S5', 'D5']",2000_74_3200_87554,0.375
"['D4', 'D7']","['S8', 'S4', 'HJ']",2000_74_2210_J8744,0.587
"['D4', 'D7']","['S8', 'S4', 'HK']",2000_74_2210_K8744,0.598
"['D4', 'D7']","['S8', 'S4', 'DT']",2000_74_3200_T8744,0.603
"['D4', 'D7']","['S8', 'S4', 'HA']",2000_74_2210_A8744,0.606
"['D4', 'D7']","['S8', 'S4', 'DQ']",2000_74_3200_Q8744,0.597
"['D4', 'D7']","['S8', 'S4', 'C8']",2000_74_2210_88744,0.602
"['D4', 'D7']","['S8', 'S4', 'C4']",2000_74_2210_87444,0.917
"['D4', 'D7']","['S8', 'S4', 'HT']",2000_74_2210_T8744,0.56
"['D4', 'D7']","['S8', 'S4', 'DA']",2000_74_3200_A8744,0.588
"['D4', 'D7']","['S8', 'S4', 'D8']",2000_74_3200_88744,0.645
"['D4', 'D7']","['S8', 'HJ', 'HK']",2000_74_2210_KJ874,0.238
"['D4', 'D7']","['S8', 'HJ', 'HA']",2000_74_2210_AJ874,0.268
"['D4', 'D7']","['S8', 'HJ', 'C8']",2000_74_2111_J8874,0.287
"['D4', 'D7']","['S8', 'HJ', 'C3']",2000_74_2111_J8743,0.225
"['D4', 'D7']","['S8', 'HJ', 'C2']",2000_74_2111_J8742,0.198
"['D4', 'D7']","['S8', 'HJ', 'C7']",2000_74_2111_J8774,0.56
"['D4', 'D7']","['S8', 'HJ', 'C6']",2000_74_2111_J8764,0.328
"['D4', 'D7']","['S8', 'HJ', 'C5']",2000_74_2111_J8754,0.342
"['D4', 'D7']","['S8', 'HJ', 'C4']",2000_74_2111_J8744,0.587
"['D4', 'D7']","['S8', 'HJ', 'CK']",2000_74_2111_KJ874,0.244
"['D4', 'D7']","['S8', 'HJ', 'CJ']",2000_74_2111_JJ874,0.288
"['D4', 'D7']","['S8', 'HJ', 'CA']",2000_74_2111_AJ874,0.26
"['D4', 'D7']","['S8', 'HJ', 'HT']",2000_74_2210_JT874,0.298
"['D4', 'D7']","['S8', 'HJ', 'CT']",2000_74_2111_JT874,0.303
"['D4', 'D7']","['S8', 'HJ', 'H8']",2000_74_2210_J8874,0.255
"['D4', 'D7']","['S8', 'HJ', 'SJ']",2000_74_2210_JJ874,0.253
"['D4', 'D7']","['S8', 'HK', 'HA']",2000_74_2210_AK874,0.228
"['D4', 'D7']","['S8', 'HK', 'C8']",2000_74_2111_K8874,0.259
"['D4', 'D7']","['S8', 'HK', 'C3']",2000_74_2111_K8743,0.21
"['D4', 'D7']","['S8', 'HK', 'C2']",2000_74_2111_K8742,0.205
"['D4', 'D7']","['S8', 'HK', 'C7']",2000_74_2111_K8774,0.595
"['D4', 'D7']","['S8', 'HK', 'C6']",2000_74_2111_K8764,0.328
"['D4', 'D7']","['S8', 'HK', 'C5']",2000_74_2111_K8754,0.338
"['D4', 'D7']","['S8', 'HK', 'C4']",2000_74_2111_K8744,0.604
"['D4', 'D7']","['S8', 'HK', 'CK']",2000_74_2111_KK874,0.299
"['D4', 'D7']","['S8', 'HK', 'CA']",2000_74_2111_AK874,0.239
"['D4', 'D7']","['S8', 'HK', 'HT']",2000_74_2210_KT874,0.229
"['D4', 'D7']","['S8', 'HK', 'CT']",2000_74_2111_KT874,0.25
"['D4', 'D7']","['S8', 'HK', 'H8']",2000_74_2210_K8874,0.253
"['D4', 'D7']","['S8', 'HK', 'SK']",2000_74_2210_KK874,0.246
"['D4', 'D7']","['S8', 'DT', 'HA']",2000_74_3110_AT874,0.289
"['D4', 'D7']","['S8', 'DT', 'DQ']",2000_74_4100_QT874,0.488
"['D4', 'D7']","['S8', 'DT', 'C8']",2000_74_3110_T8874,0.298
"['D4', 'D7']","['S8', 'DT', 'H5']",2000_74_3110_T8754,0.357
"['D4', 'D7']","['S8', 'DT', 'C3']",2000_74_3110_T8743,0.263
"['D4', 'D7']","['S8', 'DT', 'C2']",2000_74_3110_T8742,0.259
"['D4', 'D7']","['S8', 'DT', 'C7']",2000_74_3110_T8774,0.55
"['D4', 'D7']","['S8', 'DT', 'C6']",2000_74_3110_T8764,0.441
"['D4', 'D7']","['S8', 'DT', 'C4']",2000_74_3110_T8744,0.606
"['D4', 'D7']","['S8', 'DT', 'HT']",2000_74_3110_TT874,0.299
"['D4', 'D7']","['S8', 'DT', 'DA']",2000_74_4100_AT874,0.502
"['D4', 'D7']","['S8', 'DT', 'SQ']",2000_74_3200_QT874,0.257
"['D4', 'D7']","['S8', 'DT', 'ST']",2000_74_3200_TT874,0.283
"['D4', 'D7']","['S8', 'DT', 'D8']",2000_74_4100_T8874,0.5
"['D4', 'D7']","['S8', 'DT', 'D6']",2000_74_4100_T8764,0.627
"['D4', 'D7']","['S8', 'DT', 'SA']",2000_74_3200_AT874,0.274
"['D4', 'D7']","['S8', 'DT', 'D5']",2000_74_4100_T8754,0.563
"['D4', 'D7']","['S8', 'DT', 'D2']",2000_74_4100_T8742,0.527
"['D4', 'D7']","['S8', 'DT', 'D3']",2000_74_4100_T8743,0.499
"['D4', 'D7']","['S8', 'HA', 'C8']",2000_74_2111_A8874,0.264
"['D4', 'D7']","['S8', 'HA', 'C3']",2000_74_2111_A8743,0.228
"['D4', 'D7']","['S8', 'HA', 'C2']",2000_74_2111_A8742,0.218
"['D4', 'D7']","['S8', 'HA', 'C7']",2000_74_2111_A8774,0.611
"['D4', 'D7']","['S8', 'HA', 'C6']",2000_74_2111_A8764,0.357
"['D4', 'D7']","['S8', 'HA', 'C5']",2000_74_2111_A8754,0.334
"['D4', 'D7']","['S8', 'HA', 'C4']",2000_74_2111_A8744,0.592
"['D4', 'D7']","['S8', 'HA', 'CA']",2000_74_2111_AA874,0.252
"['D4', 'D7']","['S8', 'HA', 'HT']",2000_74_2210_AT874,0.235
"['D4', 'D7']","['S8', 'HA', 'DA']",2000_74_3110_AA874,0.257
"['D4', 'D7']","['S8', 'HA', 'CT']",2000_74_2111_AT874,0.261
"['D4', 'D7']","['S8', 'HA', 'H8']",2000_74_2210_A8874,0.244
"['D4', 'D7']","['S8', 'HA', 'D8']",2000_74_3110_A8874,0.304
"['D4', 'D7']","['S8', 'HA', 'D6']",2000_74_3110_A8764,0.373
"['D4', 'D7']","['S8', 'HA', 'SA']",2000_74_2210_AA874,0.267
"['D4', 'D7']","['S8', 'HA', 'D5']",2000_74_3110_A8754,0.359
"['D4', 'D7']","['S8', 'HA', 'D2']",2000_74_3110_A8742,0.262
"['D4', 'D7']","['S8', 'HA', 'D3']",2000_74_3110_A8743,0.249
"['D4', 'D7']","['S8', 'DQ', 'C7']",2000_74_3110_Q8774,0.588
"['D4', 'D7']","['S8', 'DQ', 'C4']",2000_74_3110_Q8744,0.661
"['D4', 'D7']","['S8', 'DQ', 'DA']",2000_74_4100_AQ874,0.514
"['D4', 'D7']","['S8', 'DQ', 'SQ']",2000_74_3200_QQ874,0.265
"['D4', 'D7']","['S8', 'DQ', 'D8']",2000_74_4100_Q8874,0.492
"['D4', 'D7']","['S8', 'DQ', 'D6']",2000_74_4100_Q8764,0.555
"['D4', 'D7']","['S8', 'DQ', 'SA']",2000_74_3200_AQ874,0.237
"['D4', 'D7']","['S8', 'DQ', 'D5']",2000_74_4100_Q8754,0.556
"['D4', 'D7']","['S8', 'DQ', 'D2']",2000_74_4100_Q8742,0.507
"['D4', 'D7']","['S8', 'DQ', 'D3']",2000_74_4100_Q8743,0.469
"['D4', 'D7']","['S8', 'C8', 'H5']",2000_74_2111_88754,0.34
"['D4', 'D7']","['S8', 'C8', 'HT']",2000_74_2111_T8874,0.259
"['D4', 'D7']","['S8', 'C8', 'CT']",2000_74_2210_T8874,0.259
"['D4', 'D7']","['S8', 'C8', 'H8']",2000_74_2111_88874,0.293
"['D4', 'D7']","['S8', 'C8', 'H2']",2000_74_2111_88742,0.279
"['D4', 'D7']","['S8', 'C8', 'H3']",2000_74_2111_88743,0.247
"['D4', 'D7']","['S8', 'C8', 'H6']",2000_74_2111_88764,0.345
"['D4', 'D7']","['S8', 'C8', 'H7']",2000_74_2111_88774,0.689
"['D4', 'D7']","['S8', 'C8', 'H4']",2000_74_2111_88744,0.628
"['D4', 'D7']","['S8', 'C8', 'D8']",2000_74_3110_88874,0.292
"['D4', 'D7']","['S8', 'C8', 'D6']",2000_74_3110_88764,0.372
"['D4', 'D7']","['S8', 'C8', 'D5']",2000_74_3110_88754,0.366
"['D4', 'D7']","['S8', 'C8', 'D2']",2000_74_3110_88742,0.273
"['D4', 'D7']","['S8', 'C8', 'D3']",2000_74_3110_88743,0.279
"['D4', 'D7']","['S8', 'H5', 'C3']",2000_74_2111_87543,0.342
"['D4', 'D7']","['S8', 'H5', 'C2']",2000_74_2111_87542,0.318
"['D4', 'D7']","['S8', 'H5', 'C7']",2000_74_2111_87754,0.63
"['D4', 'D7']","['S8', 'H5', 'C6']",2000_74_2111_87654,0.919
"['D4', 'D7']","['S8', 'H5', 'C5']",2000_74_2111_87554,0.314
"['D4', 'D7']","['S8', 'H5', 'C4']",2000_74_2111_87544,0.632
"['D4', 'D7']","['S8', 'H5', 'CT']",2000_74_2111_T8754,0.358
"['D4', 'D7']","['S8', 'H5', 'D6']",2000_74_3110_87654,0.916
"['D4', 'D7']","['S8', 'H5', 'D5']",2000_74_3110_87554,0.374
"['D4', 'D7']","['S8', 'H5', 'D2']",2000_74_3110_87542,0.341
"['D4', 'D7']","['S8', 'H5', 'D3']",2000_74_3110_87543,0.36
"['D4', 'D7']","['S8', 'C3', 'HT']",2000_74_2111_T8743,0.223
"['D4', 'D7']","['S8', 'C3', 'H2']",2000_74_2111_87432,0.208
"['D4', 'D7']","['S8', 'C3', 'H3']",2000_74_2111_87433,0.223
"['D4', 'D7']","['S8', 'C3', 'H6']",2000_74_2111_87643,0.338
"['D4', 'D7']","['S8', 'C3', 'H7']",2000_74_2111_87743,0.637
